"Titulo","Key","Location","Pesqueria"
"Beneficiarios de programa de Sustitucion de Motores en Tabasco (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Centla; Miguel Hidalgo; Impulso a la Capitalizacion Pesquera y Acuicola","Tabasco","TIBURÓN"
"Beneficiarios de programa de Sustitucion de Motores en Tabasco (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Centla; Cardenas; Paraiso; Modernizacion de Embarcaciones Pesqueras Menores; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Sustitucion de Motores Marinos Ecologicos","Tabasco","Tiburon"
"Beneficiarios de programa de Sustitucion de Motores en Tabasco (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Jonuta; Emiliano Zapata; Centla; Centro; Tenosique; Macuspana; Comalcalco; Nacajuca; Impulso a la Capitalizacion Pesquera y Acuicola","Tabasco","TILAPIA"
"Beneficiarios de programa de Sustitucion de Motores en Tabasco (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Macuspana; Impulso a la Capitalizacion Pesquera y Acuicola","Tabasco","TILAPIA Y CARPA"
"Beneficiarios de programa de Sustitucion de Motores en Tamaulipas (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; San Fernando; Soto la Marina; Matamoros; Impulso a la Capitalizacion Pesquera y Acuicola","Tamaulipas","CAMARÓN DE ESTERO"
"Beneficiarios de programa de Sustitucion de Motores en Tamaulipas (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Aldama; San Fernando; Soto la Marina; Matamoros; Miguel Aleman; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Pesqueras Menores; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Sustitucion de Motores Marinos Ecologicos; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos","Tamaulipas","Camaron De Estero"
"Beneficiarios de programa de Sustitucion de Motores en Tamaulipas (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Aldama; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Tamaulipas","Cangrejo"
"Beneficiarios de programa de Sustitucion de Motores en Tamaulipas (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Padilla; Modernizacion de Embarcaciones Pesqueras Menores","Tamaulipas","Escama"
"Beneficiarios de programa de Sustitucion de Motores en Tamaulipas (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Altamira; Soto la Marina; Gonzalez; Tampico; Camargo; Padilla; Guemez; Casas; Aldama; Victoria; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Sustitucion de Motores Marinos Ecologicos; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Pesqueras Menores","Tamaulipas","Escama De Agua Dulce"
"Beneficiarios de programa de Sustitucion de Motores en Tamaulipas (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Altamira; Aldama; Tampico; Soto la Marina; Ciudad Madero; Matamoros; San Fernando; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Pesqueras Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Sustitucion de Motores Marinos Ecologicos","Tamaulipas","Escama Marina"
"Beneficiarios de programa de Sustitucion de Motores en Tamaulipas (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Tampico; Impulso a la Capitalizacion Pesquera y Acuicola","Tamaulipas","HUACHINANGO"
"Beneficiarios de programa de Sustitucion de Motores en Tamaulipas (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Matamoros; Aldama; San Fernando; Tampico; Altamira; Sustitucion de Motores Marinos Ecologicos; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Modernizacion de Embarcaciones Pesqueras Menores; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Tamaulipas","Jaiba"
"Beneficiarios de programa de Sustitucion de Motores en Tamaulipas (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; San Fernando; Matamoros; Impulso a la Capitalizacion Pesquera y Acuicola","Tamaulipas","JAIBA"
"Beneficiarios de programa de Sustitucion de Motores en Tamaulipas (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Altamira; Modernizacion de Embarcaciones Pesqueras Menores","Tamaulipas","Langosta"
"Beneficiarios de programa de Sustitucion de Motores en Tamaulipas (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Altamira; Sustitucion de Motores Marinos Ecologicos; Modernizacion de Embarcaciones Pesqueras Menores; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Tamaulipas","Langostino"
"Beneficiarios de programa de Sustitucion de Motores en Tamaulipas (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Altamira; Impulso a la Capitalizacion Pesquera y Acuicola","Tamaulipas","LANGOSTINO"
"Beneficiarios de programa de Sustitucion de Motores en Tamaulipas (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Matamoros; Impulso a la Capitalizacion Pesquera y Acuicola","Tamaulipas","LISA LITORAL"
"Beneficiarios de programa de Sustitucion de Motores en Tamaulipas (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Altamira; Aldama; Sustitucion de Motores Marinos Ecologicos; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos","Tamaulipas","Ostion"
"Beneficiarios de programa de Sustitucion de Motores en Tamaulipas (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Altamira; Soto la Marina; Impulso a la Capitalizacion Pesquera y Acuicola","Tamaulipas","ROBALO"
"Beneficiarios de programa de Sustitucion de Motores en Tamaulipas (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; San Fernando; Impulso a la Capitalizacion Pesquera y Acuicola","Tamaulipas","TIBURÓN"
"Beneficiarios de programa de Sustitucion de Motores en Tamaulipas (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; San Fernando; Soto la Marina; Matamoros; Aldama; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Modernizacion de Embarcaciones Pesqueras Menores; Sustitucion de Motores Marinos Ecologicos; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Tamaulipas","Tiburon"
"Beneficiarios de programa de Sustitucion de Motores en Tamaulipas (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Altamira; Güémez; Impulso a la Capitalizacion Pesquera y Acuicola","Tamaulipas","TILAPIA"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Panuco; Pueblo Viejo; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Modernizacion de Embarcaciones Pesqueras Menores","Veracruz","Acamaya"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Alvarado; Acula; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos","Veracruz","Almeja"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Alvarado; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Veracruz","Almeja Gallito"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Tamiahua; Impulso a la Capitalizacion Pesquera y Acuicola","Veracruz","BAGRE"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Coatzacoalcos; Alvarado; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Veracruz","Calamar"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Pueblo Viejo; Impulso a la Capitalizacion Pesquera y Acuicola","Veracruz","CAMARÓN"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Alvarado; Impulso a la Capitalizacion Pesquera y Acuicola","Veracruz","CAMARÓN DE ESTERO"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Tamalin; Ozuluama; Tampico Alto; Modernizacion de Embarcaciones Pesqueras Menores","Veracruz","Camaron De Altamar"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Tamalin; Ozuluama; Alvarado; Tamiahua; Panuco; Pueblo Viejo; Tampico Alto; Tantima; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Pesqueras Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Veracruz","Camaron De Estero"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Ozuluama; Pueblo Viejo; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Veracruz","Camaron Y Escama Estuarina"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Ozuluama; Impulso a la Capitalizacion Pesquera y Acuicola","Veracruz","CANGREJO"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Alvarado; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos","Veracruz","Caracol"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Panuco; Ozuluama; Pueblo Viejo; Alvarado; Tamalin; Ursulo Galvan; Veracruz; Boca del Rio; Coatzacoalcos; Tecolutla; Agua Dulce; lxhuatlan del Sureste; San Andres Tuxtla; Lerdo de Tejada; Tempoal; Tampico Alto; Acula; Minatitlan; Moloacan; Ignacio de la Llave; Tlacotalpan; Cazones de Herrera; lxmatlahuacan; Gutierrez Zamora; Nautla; Medellin; Pajapan; Benito Juarez; Nanchital de Lazaro Cardenas del Rio; Tamiahua; Tantima; Santiago Tuxtla; Uxpanapa; Catemaco; Tierra Blanca; Cosoleacaque; Tatahuicapan de Juarez; Vega de Alatorre; Tantoyuca; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Pesqueras Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos","Veracruz","Escama"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Acula; Alvarado; Tantima; Ozuluama; Tampico Alto; Tamiahua; Medellin; Cosoleacaque; Panuco; Tempoal; San Rafael; Pajapan; lxmatlahuacan; Ignacio de la Llave; Minatitlan; Nanchital de Lazaro Cardenas del Rio; lxhuatlan del Sureste; Coatzacoalcos; Agua Dulce; Tlacotalpan; Tamalin; Catemaco; Tecolutla; Gutierrez Zamora; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Modernizacion de Embarcaciones Pesqueras Menores","Veracruz","Escama De Agua Dulce"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Tamiahua; Alvarado; Veracruz; Ursulo Galvan; Boca del Rio; Pajapan; San Andres Tuxtla; Vega de Alatorre; Alto Lucero de Gutierrez Barrios; Mecayapan; Catemaco; Tatahuicapan de Juarez; Coatzacoalcos; Actopan; Tampico Alto; Agua Dulce; Cazones de Herrera; Nautla; Tecolutla; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Modernizacion de Embarcaciones Pesqueras Menores","Veracruz","Escama Marina"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Tampico Alto; Impulso a la Capitalizacion Pesquera y Acuicola","Veracruz","ESCAMA MARINA"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Alvarado; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Veracruz","Escribano"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Ursulo Galván; Actopan; Catemaco; Pueblo Viejo; Tecolutla; Vega de Alatorre; Cazones de Herrera; Impulso a la Capitalizacion Pesquera y Acuicola","Veracruz","HUACHINANGO"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Tamalin; Tantima; Panuco; Vega de Alatorre; Veracruz; Pueblo Viejo; Alvarado; Tampico Alto; Ozuluama; Tierra Blanca; Coatzacoalcos; Agua Dulce; Tecolutla; Medellin; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Pesqueras Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos","Veracruz","Jaiba"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Alvarado; Tamiahua; Pueblo Viejo; Tampico Alto; Ozuluama; Pánuco; Impulso a la Capitalizacion Pesquera y Acuicola","Veracruz","JAIBA"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Alvarado; Impulso a la Capitalizacion Pesquera y Acuicola","Veracruz","JUREL"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Tamalin; Acula; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Veracruz","Langosta"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Acula; Alvarado; Cosoleacaque; Coatzacoalcos; Apazapan; Panuco; Ignacio de la Llave; Minatitlan; Agua Dulce; lxmatlahuacan; Catemaco; Lerdo de Tejada; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Modernizacion de Embarcaciones Pesqueras Menores; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Veracruz","Langostino"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Alvarado; Acula; Minatitlán; Impulso a la Capitalizacion Pesquera y Acuicola","Veracruz","LANGOSTINO"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Alvarado; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Veracruz","Langostino Chacal"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Tampico Alto; Tamiahua; Ozuluama; Impulso a la Capitalizacion Pesquera y Acuicola","Veracruz","LISA LITORAL"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Tamiahua; Tampico Alto; Pueblo Viejo; Impulso a la Capitalizacion Pesquera y Acuicola","Veracruz","OSTIÓN"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Pueblo Viejo; Tamalin; Tampico Alto; Ozuluama; Tuxpam; Tamiahua; Alvarado; Apazapan; Panuco; Vega de Alatorre; Medellin; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Pesqueras Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos","Veracruz","Ostion"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Alvarado; Veracruz; Boca del Río; Tecolutla; Impulso a la Capitalizacion Pesquera y Acuicola","Veracruz","PETO"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Veracruz; Alvarado; Boca del Rio; Modernizacion de Embarcaciones Pesqueras Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos","Veracruz","Pulpo"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Veracruz; Túxpam; Impulso a la Capitalizacion Pesquera y Acuicola","Veracruz","PULPO"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Ursulo Galván; Coatzacoalcos; lxmatlahuacan; Alvarado; Pajapan; Minatitlán; Tamiahua; Catemaco; San Andrés Tuxtla; Tampico Alto; Pánuco; ; Altamira; Vega de Alatorre; Tecolutla; Impulso a la Capitalizacion Pesquera y Acuicola","Veracruz","ROBALO"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Ursulo Galván; Boca del Río; Impulso a la Capitalizacion Pesquera y Acuicola","Veracruz","SIERRA"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Alvarado; Ursulo Galván; Tamiahua; Túxpam; Catemaco; Tampico Alto; Pueblo Viejo; Nautla; Tecolutla; Vega de Alatorre; Impulso a la Capitalizacion Pesquera y Acuicola","Veracruz","TIBURÓN"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Tamiahua; Alvarado; Actopan; Ursulo Galvan; Pajapan; Tampico Alto; Alto Lucero de Gutierrez Barrios; Cazones de Herrera; Coatzacoalcos; Ozuluama; San Andres Tuxtla; Catemaco; Tatahuicapan de Juarez; Tecolutla; Vega de Alatorre; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Pesqueras Menores; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos","Veracruz","Tiburon"
"Beneficiarios de programa de Sustitucion de Motores en Veracruz (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Medellín; Vega de Alatorre; Impulso a la Capitalizacion Pesquera y Acuicola","Veracruz","TILAPIA"
"Beneficiarios de programa de Sustitucion de Motores en Yucatán (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Progreso; Impulso a la Capitalizacion Pesquera y Acuicola","Yucatán","LISETA O LEBRANCHA LITORAL"
"Beneficiarios de programa de Sustitucion de Motores en Yucatán (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Celestún; San Felipe; Hunucmá; Dzilam de Bravo; Yobaín; Mérida; Progreso; Tizimín; Río Lagartos; Dzidzantún; Impulso a la Capitalizacion Pesquera y Acuicola","Yucatán","MERO"
"Beneficiarios de programa de Sustitucion de Motores en Yucatán (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; San Felipe; Dzilam de Bravo; Impulso a la Capitalizacion Pesquera y Acuicola","Yucatán","PEPINO DE MAR"
"Beneficiarios de programa de Sustitucion de Motores en Yucatán (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; San Felipe; Celestún; Sinanché; Río Lagartos; Dzilam de Bravo; Tizimín; Progreso; Dzidzantún; Telchac Puerto; Impulso a la Capitalizacion Pesquera y Acuicola","Yucatán","PULPO"
"Beneficiarios de programa de Sustitucion de Motores en Yucatán (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Dzilam de Bravo; Impulso a la Capitalizacion Pesquera y Acuicola","Yucatán","ROBALO"
"Beneficiarios de programa de Sustitucion de Motores en Yucatan (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Celestun; Impulso a la Capitalizacion Pesquera y Acuicola","Yucatan"," No Especificado"
"Beneficiarios de programa de Sustitucion de Motores en Yucatan (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; San Felipe; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos","Yucatan","Erizo"
"Beneficiarios de programa de Sustitucion de Motores en Yucatan (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Rio Lagartos; Tizimin; Progreso; San Felipe; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Sustitucion de Motores Marinos Ecologicos","Yucatan","Escama"
"Beneficiarios de programa de Sustitucion de Motores en Yucatan (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; San Felipe; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Yucatan","Escama De Agua Dulce"
"Beneficiarios de programa de Sustitucion de Motores en Yucatan (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Hunucma; Dzilam de Bravo; San Felipe; Rio Lagartos; Telchac Puerto; Celestun; Progreso; Impulso a la Capitalizacion Pesquera y Acuicola","Yucatan","ESCAMA ESTUARINA"
"Beneficiarios de programa de Sustitucion de Motores en Yucatan (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Hunucma; Tizimin; Merida; Celestun; Progreso; Ucu; Dzilam de Bravo; Telchac Puerto; Yobain; Sinanche; Rio Lagartos; Kinchil; Buctzotz; San Felipe; Dzilam Gonzalez; Dzidzantun; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Pesqueras Menores; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Sustitucion de Motores Marinos Ecologicos","Yucatan","Escama Marina"
"Beneficiarios de programa de Sustitucion de Motores en Yucatan (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Rio Lagartos; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Yucatan","Guzano De Fango"
"Beneficiarios de programa de Sustitucion de Motores en Yucatan (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Progreso; Celestun; Sustitucion de Motores Marinos Ecologicos; Modernizacion de Embarcaciones Pesqueras Menores","Yucatan","Jaiba"
"Beneficiarios de programa de Sustitucion de Motores en Yucatan (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Progreso; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Yucatan","Langosta"
