Institution,Collection type,Collection responsible(s),Collection,Basis of record,Collector,Fecha,Collecting date,Catalog Number,Another catalog number,Sex,Preparation,Status,Life stage,Specimen count,Last modification,Expedition,Cruise number,Vessel,Site station,Replicate,Collection method,Continent,Country,State/Province,County,Ocean,Sea/Gulf,River basin,Bay/Sound,Determinator(s),Validation date,Date identified,Type status,Vernacular name,Kingdom,Phylum,Class,Order,Family,Genus,Subgenus,Scientific name,Species authorship,Infraspecific epithet,Infra species authorship,Classify system,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Ana Rosa Víçzquez,1984,,ICML:DHLEB:PROGMEX III.3.39.256,,,,,,14,,PROGMEX III,3,B/O Justo Sierra,39,,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Ana Rosa Víçzquez,,8/14/84,,Camarí_n,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,,Rimapenaeus similis,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Ana Rosa Víçzquez,1984,,ICML:DHLEB:PROGMEX III.3.39.257,,,,,,100,,PROGMEX III,3,B/O Justo Sierra,39,,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Ana Rosa Víçzquez,,8/14/84,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,,Callinectes similis,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Ana Rosa Víçzquez,1984,,ICML:DHLEB:PROGMEX III.3.39.349,,,,,,5,,PROGMEX III,3,B/O Justo Sierra,39,,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Ana Rosa Víçzquez,,8/14/84,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Aethridae,Hepatus,,Hepatus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Ana Rosa Víçzquez,1984,,ICML:DHLEB:PROGMEX III.3.39.422,,,,,,107,,PROGMEX III,3,B/O Justo Sierra,39,,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Ana Rosa Víçzquez,,8/14/84,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Portunus,,Portunus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Ana Rosa Víçzquez,1984,,ICML:DHLEB:PROGMEX III.3.39.49,,,,,,2,,PROGMEX III,3,B/O Justo Sierra,39,,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Ana Rosa Víçzquez,,8/14/84,,Gamba,Animalia,Arthropoda,Malacostraca,Decapoda,Sicyoniidae,Sicyonia,,Sicyonia brevirostris,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Ana Rosa Víçzquez,1984,,ICML:DHLEB:PROGMEX III.3.39.556,,,,,,1,,PROGMEX III,3,B/O Justo Sierra,39,,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Ana Rosa Víçzquez,,8/14/84,,Cangrejo hermitaí±o,Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,,,,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Ana Rosa Víçzquez,1984,,ICML:DHLEB:PROGMEX III.3.39.81,,,,,,2,,PROGMEX III,3,B/O Justo Sierra,39,,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Ana Rosa Víçzquez,,8/14/84,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Persephona,,Persephona crinita,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Ana Rosa Víçzquez,1984,,ICML:DHLEB:PROGMEX III.3.39.93,,,,,,4,,PROGMEX III,3,B/O Justo Sierra,39,,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Ana Rosa Víçzquez,,8/14/84,,Gamba,Animalia,Arthropoda,Malacostraca,Decapoda,Sicyoniidae,Sicyonia,,Sicyonia dorsalis,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Ana Rosa Víçzquez,1984,,ICML:DHLEB:PROGMEX III.3.39.98,,,,,,92,,PROGMEX III,3,B/O Justo Sierra,39,,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Ana Rosa Víçzquez,,8/14/84,,Camarí_n,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,Farfantepenaeus,,Farfantepenaeus duorarum,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Adolfo Gracia,1984,,ICML:DHLEB:PROGMEX III.3.4.39,,,,,,9,,PROGMEX III,3,B/O Justo Sierra,4,,Red de arrastre,America,Mexico,Veracruz de Ignacio de la Llave,Alto Lucero de Gutií©rrez Barrios,Atlantico,Golfo de Mexico,,,Adolfo Gracia,,8/9/84,,Camarí_n,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,Farfantepenaeus,,Farfantepenaeus aztecus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Adolfo Gracia,1984,,ICML:DHLEB:PROGMEX III.3.4.49,,,,,,1,,PROGMEX III,3,B/O Justo Sierra,4,,Red de arrastre,America,Mexico,Veracruz de Ignacio de la Llave,Alto Lucero de Gutií©rrez Barrios,Atlantico,Golfo de Mexico,,,Adolfo Gracia,,8/9/84,,Gamba,Animalia,Arthropoda,Malacostraca,Decapoda,Sicyoniidae,Sicyonia,,Sicyonia brevirostris,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,"Adolfo Gracia,Ana Rosa Víçzquez,",1984,,ICML:DHLEB:PROGMEX III.3.40.315,,,,,,7,,PROGMEX III,3,B/O Justo Sierra,40,,Red de arrastre,America,Mexico,Campeche,Champotí_n,Atlantico,Golfo de Mexico,,,"Ana Rosa Víçzquez,Adolfo Gracia,",,8/16/84,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,,Callinectes,,,No especificado,No especificado,",,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,"Adolfo Gracia,Ana Rosa Víçzquez,",1984,,ICML:DHLEB:PROGMEX III.3.40.334,,,,,,2,,PROGMEX III,3,B/O Justo Sierra,40,,Red de arrastre,America,Mexico,Campeche,Champotí_n,Atlantico,Golfo de Mexico,,,"Ana Rosa Víçzquez,Adolfo Gracia,",,8/16/84,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Dromiidae,Dromidia,,Dromidia,,,No especificado,No especificado,",,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,"Adolfo Gracia,Ana Rosa Víçzquez,",1984,,ICML:DHLEB:PROGMEX III.3.40.357,,,,,,1,,PROGMEX III,3,B/O Justo Sierra,40,,Red de arrastre,America,Mexico,Campeche,Champotí_n,Atlantico,Golfo de Mexico,,,"Ana Rosa Víçzquez,Adolfo Gracia,",,8/16/84,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Iliacantha,,Iliacantha,,,No especificado,No especificado,",,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,"Adolfo Gracia,Ana Rosa Víçzquez,",1984,,ICML:DHLEB:PROGMEX III.3.40.391,,,,,,10,,PROGMEX III,3,B/O Justo Sierra,40,,Red de arrastre,America,Mexico,Campeche,Champotí_n,Atlantico,Golfo de Mexico,,,"Ana Rosa Víçzquez,Adolfo Gracia,",,8/16/84,,Cangrejo hermitaí±o,Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,,Pagurus,,,No especificado,No especificado,",,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,"Adolfo Gracia,Ana Rosa Víçzquez,",1984,,ICML:DHLEB:PROGMEX III.3.40.422,,,,,,2,,PROGMEX III,3,B/O Justo Sierra,40,,Red de arrastre,America,Mexico,Campeche,Champotí_n,Atlantico,Golfo de Mexico,,,"Ana Rosa Víçzquez,Adolfo Gracia,",,8/16/84,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Portunus,,Portunus,,,No especificado,No especificado,",,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,"Adolfo Gracia,Ana Rosa Víçzquez,",1984,,ICML:DHLEB:PROGMEX III.3.40.98,,,,,,2,,PROGMEX III,3,B/O Justo Sierra,40,,Red de arrastre,America,Mexico,Campeche,Champotí_n,Atlantico,Golfo de Mexico,,,"Ana Rosa Víçzquez,Adolfo Gracia,",,8/16/84,,Camarí_n,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,Farfantepenaeus,,Farfantepenaeus duorarum,,,No especificado,No especificado,",,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,A. Garcí_a,1984,,ICML:DHLEB:PROGMEX III.3.42.12,,,,,,5,,PROGMEX III,3,B/O Justo Sierra,42,,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,A. Garcí_a,,8/16/84,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Calappidae,Acanthocarpus,,Acanthocarpus alexandri,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,,1987,,ICML:DHLEB:OGMEX I.1.32.550,,,,,,1,,OGMEX I,1,B/O Justo Sierra,32,,Red de arrastre,America,Mexico,Veracruz de Ignacio de la Llave,Pajapan,Atlantico,Golfo de Mexico,,,,,3/15/87,,"Murcií©lago,Actinopterigio,",Animalia,Chordata,Actinopterygii,Lophiiformes,Ogcocephalidae,,,,,,No especificado,No especificado,",,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,A. Garcí_a,1984,,ICML:DHLEB:PROGMEX III.3.42.157,,,,,,6,,PROGMEX III,3,B/O Justo Sierra,42,,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,A. Garcí_a,,8/16/84,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Inachoididae,Anasimus,,Anasimus latus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,A. Garcí_a,1984,,ICML:DHLEB:PROGMEX III.3.42.251,,,,,,1,,PROGMEX III,3,B/O Justo Sierra,42,,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,A. Garcí_a,,8/16/84,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Inachidae,Stenorhynchus,,Stenorhynchus seticornis,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,A. Garcí_a,1984,,ICML:DHLEB:PROGMEX III.3.42.269,,,,,,2,,PROGMEX III,3,B/O Justo Sierra,42,,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,A. Garcí_a,,8/16/84,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Calappidae,Calappa,,Calappa sulcata,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,A. Garcí_a,1984,,ICML:DHLEB:PROGMEX III.3.42.285,,,,,,1,,PROGMEX III,3,B/O Justo Sierra,42,,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,A. Garcí_a,,8/16/84,,Langostino,Animalia,Arthropoda,Malacostraca,Decapoda,Solenoceridae,Solenocera,,Solenocera vioscai,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,A. Garcí_a,1984,,ICML:DHLEB:PROGMEX III.3.42.362,,,,,,1,,PROGMEX III,3,B/O Justo Sierra,42,,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,A. Garcí_a,,8/16/84,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Epialtidae,Libinia,,Libinia,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,A. Garcí_a,1984,,ICML:DHLEB:PROGMEX III.3.42.434,,,,,,8,,PROGMEX III,3,B/O Justo Sierra,42,,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,A. Garcí_a,,8/16/84,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Raninidae,Raninoides,,Raninoides,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,A. Garcí_a,1984,,ICML:DHLEB:PROGMEX III.3.42.528,,,,,,1,,PROGMEX III,3,B/O Justo Sierra,42,,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,A. Garcí_a,,8/16/84,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Homolidae,,,,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,A. Garcí_a,1984,,ICML:DHLEB:PROGMEX III.3.42.530,,,,,,1,,PROGMEX III,3,B/O Justo Sierra,42,,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,A. Garcí_a,,8/16/84,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,,,,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,A. Garcí_a,1984,,ICML:DHLEB:PROGMEX III.3.42.534,,,,,,2,,PROGMEX III,3,B/O Justo Sierra,42,,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,A. Garcí_a,,8/16/84,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Majidae,,,,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Gildardo Alarcí_n,1984,,ICML:DHLEB:PROGMEX III.3.43.259,,,,,,1,,PROGMEX III,3,B/O Justo Sierra,43,,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,Gildardo Alarcí_n,,8/16/84,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Achelous,,Achelous spinicarpus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Gildardo Alarcí_n,1984,,ICML:DHLEB:PROGMEX III.3.43.314,,,,,,7,,PROGMEX III,3,B/O Justo Sierra,43,,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,Gildardo Alarcí_n,,8/16/84,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Calappidae,Calappa,,Calappa,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Gildardo Alarcí_n,1984,,ICML:DHLEB:PROGMEX III.3.43.391,,,,,,1,,PROGMEX III,3,B/O Justo Sierra,43,,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,Gildardo Alarcí_n,,8/16/84,,Cangrejo hermitaí±o,Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,,Pagurus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Gildardo Alarcí_n,1984,,ICML:DHLEB:PROGMEX III.3.43.434,,,,,,6,,PROGMEX III,3,B/O Justo Sierra,43,,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,Gildardo Alarcí_n,,8/16/84,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Raninidae,Raninoides,,Raninoides,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Gildardo Alarcí_n,1984,,ICML:DHLEB:PROGMEX III.3.43.449,,,,,,5,,PROGMEX III,3,B/O Justo Sierra,43,,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,Gildardo Alarcí_n,,8/16/84,,Langostino,Animalia,Arthropoda,Malacostraca,Decapoda,Solenoceridae,Solenocera,,Solenocera,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Gildardo Alarcí_n,1984,,ICML:DHLEB:PROGMEX III.3.43.530,,,,,,7,,PROGMEX III,3,B/O Justo Sierra,43,,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,Gildardo Alarcí_n,,8/16/84,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,,,,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Gildardo Alarcí_n,1984,,ICML:DHLEB:PROGMEX III.3.43.534,,,,,,1,,PROGMEX III,3,B/O Justo Sierra,43,,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,Gildardo Alarcí_n,,8/16/84,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Majidae,,,,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,A. Garcí_a,1984,,ICML:DHLEB:PROGMEX III.3.46.157,,,,,,18,,PROGMEX III,3,B/O Justo Sierra,46,,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,A. Garcí_a,,8/17/84,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Inachoididae,Anasimus,,Anasimus latus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,A. Garcí_a,1984,,ICML:DHLEB:PROGMEX III.3.46.23,,,,,,5,,PROGMEX III,3,B/O Justo Sierra,46,,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,A. Garcí_a,,8/17/84,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Dromiidae,Moreiradromia,,Moreiradromia antillensis,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,A. Garcí_a,1984,,ICML:DHLEB:PROGMEX III.3.46.249,,,,,,2,,PROGMEX III,3,B/O Justo Sierra,46,,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,A. Garcí_a,,8/17/84,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Parthenopidae,Platylambrus,,Platylambrus serratus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,A. Garcí_a,1984,,ICML:DHLEB:PROGMEX III.3.46.251,,,,,,3,,PROGMEX III,3,B/O Justo Sierra,46,,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,A. Garcí_a,,8/17/84,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Inachidae,Stenorhynchus,,Stenorhynchus seticornis,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,A. Garcí_a,1984,,ICML:DHLEB:PROGMEX III.3.46.259,,,,,,45,,PROGMEX III,3,B/O Justo Sierra,46,,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,A. Garcí_a,,8/17/84,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Achelous,,Achelous spinicarpus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,A. Garcí_a,1984,,ICML:DHLEB:PROGMEX III.3.46.260,,,,,,1,,PROGMEX III,3,B/O Justo Sierra,46,,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,A. Garcí_a,,8/17/84,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Achelous,,Achelous spinimanus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,A. Garcí_a,1984,,ICML:DHLEB:PROGMEX III.3.46.269,,,,,,1,,PROGMEX III,3,B/O Justo Sierra,46,,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,A. Garcí_a,,8/17/84,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Calappidae,Calappa,,Calappa sulcata,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,A. Garcí_a,1984,,ICML:DHLEB:PROGMEX III.3.46.362,,,,,,1,,PROGMEX III,3,B/O Justo Sierra,46,,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,A. Garcí_a,,8/17/84,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Epialtidae,Libinia,,Libinia,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,A. Garcí_a,1984,,ICML:DHLEB:PROGMEX III.3.46.391,,,,,,1,,PROGMEX III,3,B/O Justo Sierra,46,,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,A. Garcí_a,,8/17/84,,Cangrejo hermitaí±o,Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,,Pagurus,,,No especificado,No especificado,",,,,,,,,,,"
