"","V1","V1","V1"
"10418","Sonora","Gulf of California","Pacific"
"10419","Sonora","Gulf of California","Pacific"
"10420","Sonora","Gulf of California","Pacific"
"10421","Sonora","Gulf of California","Pacific"
"10422","Sonora","Gulf of California","Pacific"
"10423","Sonora","Gulf of California","Pacific"
"10424","Sonora","Gulf of California","Pacific"
"10425","Sonora","Gulf of California","Pacific"
"10426","Sonora","Gulf of California","Pacific"
"10427","Sonora","Gulf of California","Pacific"
"10428","Sonora","Gulf of California","Pacific"
"10429","Sonora","Gulf of California","Pacific"
"10430","Sonora","Gulf of California","Pacific"
"10431","Sonora","Gulf of California","Pacific"
"10432","Sonora","Gulf of California","Pacific"
"10433","Sonora","Gulf of California","Pacific"
"10434","Sonora","Gulf of California","Pacific"
"10435","Sonora","Gulf of California","Pacific"
"10436","Sonora","Gulf of California","Pacific"
"10437","Sonora","Gulf of California","Pacific"
"10438","Sonora","Gulf of California","Pacific"
"10439","Sonora","Gulf of California","Pacific"
"10440","Sonora","Gulf of California","Pacific"
"10441","Sonora","Gulf of California","Pacific"
"10442","Sonora","Gulf of California","Pacific"
"10443","Sonora","Gulf of California","Pacific"
"10444","Sonora","Gulf of California","Pacific"
"10445","Sonora","Gulf of California","Pacific"
"10446","Sonora","Gulf of California","Pacific"
"10447","Sonora","Gulf of California","Pacific"
"10448","Sonora","Gulf of California","Pacific"
"10449","Sonora","Gulf of California","Pacific"
"10450","Sonora","Gulf of California","Pacific"
"10451","Sonora","Gulf of California","Pacific"
"10452","Sonora","Gulf of California","Pacific"
"10453","Sonora","Gulf of California","Pacific"
"10454","Sonora","Gulf of California","Pacific"
"10455","Sonora","Gulf of California","Pacific"
"10456","Sonora","Gulf of California","Pacific"
"10457","Sonora","Gulf of California","Pacific"
"10458","Sonora","Gulf of California","Pacific"
"10459","Sonora","Gulf of California","Pacific"
"10460","Sonora","Gulf of California","Pacific"
"10461","Sonora","Gulf of California","Pacific"
"10462","Sonora","Gulf of California","Pacific"
"10463","Sonora","Gulf of California","Pacific"
"10464","Sonora","Gulf of California","Pacific"
"10465","Sonora","Gulf of California","Pacific"
"10466","Sonora","Gulf of California","Pacific"
"10467","Sonora","Gulf of California","Pacific"
"10468","Sonora","Gulf of California","Pacific"
"10469","Sonora","Gulf of California","Pacific"
"10470","Sonora","Gulf of California","Pacific"
"10471","Sonora","Gulf of California","Pacific"
"10472","Sonora","Gulf of California","Pacific"
"10473","Sonora","Gulf of California","Pacific"
"10474","Sonora","Gulf of California","Pacific"
"10475","Sonora","Gulf of California","Pacific"
"10476","Sonora","Gulf of California","Pacific"
"10477","Sonora","Gulf of California","Pacific"
"10478","Sonora","Gulf of California","Pacific"
"10479","Sonora","Gulf of California","Pacific"
"10480","Sonora","Gulf of California","Pacific"
"10481","Sonora","Gulf of California","Pacific"
"10482","Sonora","Gulf of California","Pacific"
"10483","Sonora","Gulf of California","Pacific"
"10484","Sonora","Gulf of California","Pacific"
"10485","Sonora","Gulf of California","Pacific"
"10486","Sonora","Gulf of California","Pacific"
"10487","Sonora","Gulf of California","Pacific"
"10488","Sonora","Gulf of California","Pacific"
"10489","Sonora","Gulf of California","Pacific"
"10490","Sonora","Gulf of California","Pacific"
"10491","Sonora","Gulf of California","Pacific"
"10492","Sonora","Gulf of California","Pacific"
"10493","Sonora","Gulf of California","Pacific"
"10494","Sonora","Gulf of California","Pacific"
"10495","Sonora","Gulf of California","Pacific"
"10496","Sonora","Gulf of California","Pacific"
"10497","Sonora","Gulf of California","Pacific"
"10498","Sonora","Gulf of California","Pacific"
"10499","Sonora","Gulf of California","Pacific"
"10500","Sonora","Gulf of California","Pacific"
"10501","Sonora","Gulf of California","Pacific"
"10502","Sonora","Gulf of California","Pacific"
"10503","Sonora","Gulf of California","Pacific"
"10504","Sonora","Gulf of California","Pacific"
"10505","Sonora","Gulf of California","Pacific"
"10506","Sonora","Gulf of California","Pacific"
"10507","Sonora","Gulf of California","Pacific"
"10508","Sonora","Gulf of California","Pacific"
"10509","Sonora","Gulf of California","Pacific"
"10510","Sonora","Gulf of California","Pacific"
"10511","Sonora","Gulf of California","Pacific"
"10512","Sonora","Gulf of California","Pacific"
"10513","Sonora","Gulf of California","Pacific"
"10514","Sonora","Gulf of California","Pacific"
"10515","Sonora","Gulf of California","Pacific"
"10516","Sonora","Gulf of California","Pacific"
"10517","Sonora","Gulf of California","Pacific"
"10518","Sonora","Gulf of California","Pacific"
"10519","Sonora","Gulf of California","Pacific"
"10520","Sonora","Gulf of California","Pacific"
"10521","Sonora","Gulf of California","Pacific"
"10522","Sonora","Gulf of California","Pacific"
"10523","Sonora","Gulf of California","Pacific"
"10524","Sonora","Gulf of California","Pacific"
"10525","Sonora","Gulf of California","Pacific"
"10526","Sonora","Gulf of California","Pacific"
"10527","Sonora","Gulf of California","Pacific"
"10528","Sonora","Gulf of California","Pacific"
"10529","Sonora","Gulf of California","Pacific"
"10530","Sonora","Gulf of California","Pacific"
"10531","Sonora","Gulf of California","Pacific"
"10532","Sonora","Gulf of California","Pacific"
"10533","Sonora","Gulf of California","Pacific"
"10534","Sonora","Gulf of California","Pacific"
"10535","Sonora","Gulf of California","Pacific"
"10536","Sonora","Gulf of California","Pacific"
"10537","Sonora","Gulf of California","Pacific"
"10538","Sonora","Gulf of California","Pacific"
"10539","Sonora","Gulf of California","Pacific"
"10540","Sonora","Gulf of California","Pacific"
"10541","Sonora","Gulf of California","Pacific"
"10542","Sonora","Gulf of California","Pacific"
"10543","Sonora","Gulf of California","Pacific"
"10544","Sonora","Gulf of California","Pacific"
"10545","Sonora","Gulf of California","Pacific"
"10546","Sonora","Gulf of California","Pacific"
"10547","Sonora","Gulf of California","Pacific"
"10548","Sonora","Gulf of California","Pacific"
"10549","Sonora","Gulf of California","Pacific"
"10550","Sonora","Gulf of California","Pacific"
"10551","Sonora","Gulf of California","Pacific"
"10552","Sonora","Gulf of California","Pacific"
"10553","Sonora","Gulf of California","Pacific"
"10554","Sonora","Gulf of California","Pacific"
"10555","Sonora","Gulf of California","Pacific"
"10556","Sonora","Gulf of California","Pacific"
"10557","Sonora","Gulf of California","Pacific"
"10558","Sonora","Gulf of California","Pacific"
"10559","Sonora","Gulf of California","Pacific"
"10560","Sonora","Gulf of California","Pacific"
"10561","Sonora","Gulf of California","Pacific"
"10562","Sonora","Gulf of California","Pacific"
"10563","Sonora","Gulf of California","Pacific"
"10564","Sonora","Gulf of California","Pacific"
"10565","Sonora","Gulf of California","Pacific"
"10566","Sonora","Gulf of California","Pacific"
"10567","Sonora","Gulf of California","Pacific"
"10568","Sonora","Gulf of California","Pacific"
"10569","Sonora","Gulf of California","Pacific"
"10570","Tabasco","West Gulf of Mexico","Atlantic"
"10571","Tabasco","West Gulf of Mexico","Atlantic"
"10572","Tabasco","West Gulf of Mexico","Atlantic"
"10573","Tabasco","West Gulf of Mexico","Atlantic"
"10574","Tabasco","West Gulf of Mexico","Atlantic"
"10575","Tabasco","West Gulf of Mexico","Atlantic"
"10576","Tabasco","West Gulf of Mexico","Atlantic"
"10577","Tabasco","West Gulf of Mexico","Atlantic"
"10578","Tabasco","West Gulf of Mexico","Atlantic"
"10579","Tabasco","West Gulf of Mexico","Atlantic"
"10580","Tabasco","West Gulf of Mexico","Atlantic"
"10581","Tabasco","West Gulf of Mexico","Atlantic"
"10582","Tabasco","West Gulf of Mexico","Atlantic"
"10583","Tabasco","West Gulf of Mexico","Atlantic"
"10584","Tabasco","West Gulf of Mexico","Atlantic"
"10585","Tabasco","West Gulf of Mexico","Atlantic"
"10586","Tabasco","West Gulf of Mexico","Atlantic"
"10587","Tabasco","West Gulf of Mexico","Atlantic"
"10588","Tabasco","West Gulf of Mexico","Atlantic"
"10589","Tabasco","West Gulf of Mexico","Atlantic"
"10590","Tabasco","West Gulf of Mexico","Atlantic"
"10591","Tabasco","West Gulf of Mexico","Atlantic"
"10592","Tabasco","West Gulf of Mexico","Atlantic"
"10593","Tabasco","West Gulf of Mexico","Atlantic"
"10594","Tabasco","West Gulf of Mexico","Atlantic"
"10595","Tabasco","West Gulf of Mexico","Atlantic"
"10596","Tabasco","West Gulf of Mexico","Atlantic"
"10597","Tabasco","West Gulf of Mexico","Atlantic"
"10598","Tabasco","West Gulf of Mexico","Atlantic"
"10599","Tabasco","West Gulf of Mexico","Atlantic"
"10600","Tabasco","West Gulf of Mexico","Atlantic"
"10601","Tabasco","West Gulf of Mexico","Atlantic"
"10602","Tabasco","West Gulf of Mexico","Atlantic"
"10603","Tabasco","West Gulf of Mexico","Atlantic"
"10604","Tabasco","West Gulf of Mexico","Atlantic"
"10605","Tabasco","West Gulf of Mexico","Atlantic"
"10606","Tabasco","West Gulf of Mexico","Atlantic"
"10607","Tabasco","West Gulf of Mexico","Atlantic"
"10608","Tabasco","West Gulf of Mexico","Atlantic"
"10609","Tabasco","West Gulf of Mexico","Atlantic"
"10610","Tabasco","West Gulf of Mexico","Atlantic"
"10611","Tabasco","West Gulf of Mexico","Atlantic"
"10612","Tabasco","West Gulf of Mexico","Atlantic"
"10613","Tabasco","West Gulf of Mexico","Atlantic"
"10614","Tabasco","West Gulf of Mexico","Atlantic"
"10615","Tabasco","West Gulf of Mexico","Atlantic"
"10616","Tabasco","West Gulf of Mexico","Atlantic"
"10617","Tabasco","West Gulf of Mexico","Atlantic"
"10618","Tabasco","West Gulf of Mexico","Atlantic"
"10619","Tabasco","West Gulf of Mexico","Atlantic"
"10620","Tabasco","West Gulf of Mexico","Atlantic"
"10621","Tabasco","West Gulf of Mexico","Atlantic"
"10622","Tabasco","West Gulf of Mexico","Atlantic"
"10623","Tabasco","West Gulf of Mexico","Atlantic"
"10624","Tabasco","West Gulf of Mexico","Atlantic"
"10625","Tabasco","West Gulf of Mexico","Atlantic"
"10626","Tabasco","West Gulf of Mexico","Atlantic"
"10627","Tabasco","West Gulf of Mexico","Atlantic"
"10628","Tabasco","West Gulf of Mexico","Atlantic"
"10629","Tabasco","West Gulf of Mexico","Atlantic"
"10630","Tabasco","West Gulf of Mexico","Atlantic"
"10631","Tabasco","West Gulf of Mexico","Atlantic"
"10632","Tabasco","West Gulf of Mexico","Atlantic"
"10633","Tabasco","West Gulf of Mexico","Atlantic"
"10634","Tabasco","West Gulf of Mexico","Atlantic"
"10635","Tabasco","West Gulf of Mexico","Atlantic"
"10636","Tabasco","West Gulf of Mexico","Atlantic"
"10637","Tabasco","West Gulf of Mexico","Atlantic"
"10638","Tabasco","West Gulf of Mexico","Atlantic"
"10639","Tabasco","West Gulf of Mexico","Atlantic"
"10640","Tabasco","West Gulf of Mexico","Atlantic"
"10641","Tabasco","West Gulf of Mexico","Atlantic"
"10642","Tabasco","West Gulf of Mexico","Atlantic"
"10643","Tabasco","West Gulf of Mexico","Atlantic"
"10644","Tabasco","West Gulf of Mexico","Atlantic"
"10645","Tabasco","West Gulf of Mexico","Atlantic"
"10646","Tabasco","West Gulf of Mexico","Atlantic"
"10647","Tabasco","West Gulf of Mexico","Atlantic"
"10648","Tabasco","West Gulf of Mexico","Atlantic"
"10649","Tabasco","West Gulf of Mexico","Atlantic"
"10650","Tabasco","West Gulf of Mexico","Atlantic"
"10651","Tabasco","West Gulf of Mexico","Atlantic"
"10652","Tabasco","West Gulf of Mexico","Atlantic"
"10653","Tabasco","West Gulf of Mexico","Atlantic"
"10654","Tabasco","West Gulf of Mexico","Atlantic"
"10655","Tabasco","West Gulf of Mexico","Atlantic"
"10656","Tabasco","West Gulf of Mexico","Atlantic"
"10657","Tabasco","West Gulf of Mexico","Atlantic"
"10658","Tabasco","West Gulf of Mexico","Atlantic"
"10659","Tabasco","West Gulf of Mexico","Atlantic"
"10660","Tabasco","West Gulf of Mexico","Atlantic"
"10661","Tabasco","West Gulf of Mexico","Atlantic"
"10662","Tabasco","West Gulf of Mexico","Atlantic"
"10663","Tabasco","West Gulf of Mexico","Atlantic"
"10664","Tabasco","West Gulf of Mexico","Atlantic"
"10665","Tabasco","West Gulf of Mexico","Atlantic"
"10666","Tabasco","West Gulf of Mexico","Atlantic"
"10667","Tabasco","West Gulf of Mexico","Atlantic"
"10668","Tabasco","West Gulf of Mexico","Atlantic"
"10669","Tabasco","West Gulf of Mexico","Atlantic"
"10670","Tabasco","West Gulf of Mexico","Atlantic"
"10671","Tabasco","West Gulf of Mexico","Atlantic"
"10672","Tabasco","West Gulf of Mexico","Atlantic"
"10673","Tabasco","West Gulf of Mexico","Atlantic"
"10674","Tabasco","West Gulf of Mexico","Atlantic"
"10675","Tabasco","West Gulf of Mexico","Atlantic"
"10676","Tabasco","West Gulf of Mexico","Atlantic"
"10677","Tabasco","West Gulf of Mexico","Atlantic"
"10678","Tabasco","West Gulf of Mexico","Atlantic"
"10679","Tabasco","West Gulf of Mexico","Atlantic"
"10680","Tabasco","West Gulf of Mexico","Atlantic"
"10681","Tabasco","West Gulf of Mexico","Atlantic"
"10682","Tabasco","West Gulf of Mexico","Atlantic"
"10683","Tabasco","West Gulf of Mexico","Atlantic"
"10684","Tabasco","West Gulf of Mexico","Atlantic"
"10685","Tabasco","West Gulf of Mexico","Atlantic"
"10686","Tabasco","West Gulf of Mexico","Atlantic"
"10687","Tabasco","West Gulf of Mexico","Atlantic"
"10688","Tabasco","West Gulf of Mexico","Atlantic"
"10689","Tabasco","West Gulf of Mexico","Atlantic"
"10690","Tabasco","West Gulf of Mexico","Atlantic"
"10691","Tabasco","West Gulf of Mexico","Atlantic"
"10692","Tabasco","West Gulf of Mexico","Atlantic"
"10693","Tabasco","West Gulf of Mexico","Atlantic"
"10694","Tabasco","West Gulf of Mexico","Atlantic"
"10695","Tabasco","West Gulf of Mexico","Atlantic"
"10696","Tabasco","West Gulf of Mexico","Atlantic"
"10697","Tabasco","West Gulf of Mexico","Atlantic"
"10698","Tabasco","West Gulf of Mexico","Atlantic"
"10699","Tabasco","West Gulf of Mexico","Atlantic"
"10700","Tabasco","West Gulf of Mexico","Atlantic"
"10701","Tabasco","West Gulf of Mexico","Atlantic"
"10702","Tabasco","West Gulf of Mexico","Atlantic"
"10703","Tabasco","West Gulf of Mexico","Atlantic"
"10704","Tabasco","West Gulf of Mexico","Atlantic"
"10705","Tabasco","West Gulf of Mexico","Atlantic"
"10706","Tabasco","West Gulf of Mexico","Atlantic"
"10707","Tabasco","West Gulf of Mexico","Atlantic"
"10708","Tabasco","West Gulf of Mexico","Atlantic"
"10709","Tabasco","West Gulf of Mexico","Atlantic"
"10710","Tabasco","West Gulf of Mexico","Atlantic"
"10711","Tabasco","West Gulf of Mexico","Atlantic"
"10712","Tabasco","West Gulf of Mexico","Atlantic"
"10713","Tabasco","West Gulf of Mexico","Atlantic"
"10714","Tabasco","West Gulf of Mexico","Atlantic"
"10715","Tabasco","West Gulf of Mexico","Atlantic"
"10716","Tabasco","West Gulf of Mexico","Atlantic"
"10717","Tabasco","West Gulf of Mexico","Atlantic"
"10718","Tabasco","West Gulf of Mexico","Atlantic"
"10719","Tabasco","West Gulf of Mexico","Atlantic"
"10720","Tabasco","West Gulf of Mexico","Atlantic"
"10721","Tabasco","West Gulf of Mexico","Atlantic"
"10722","Tabasco","West Gulf of Mexico","Atlantic"
"10723","Tabasco","West Gulf of Mexico","Atlantic"
"10724","Tabasco","West Gulf of Mexico","Atlantic"
"10725","Tabasco","West Gulf of Mexico","Atlantic"
"10726","Tabasco","West Gulf of Mexico","Atlantic"
"10727","Tabasco","West Gulf of Mexico","Atlantic"
"10728","Tabasco","West Gulf of Mexico","Atlantic"
"10729","Tabasco","West Gulf of Mexico","Atlantic"
"10730","Tabasco","West Gulf of Mexico","Atlantic"
"10731","Tabasco","West Gulf of Mexico","Atlantic"
"10732","Tabasco","West Gulf of Mexico","Atlantic"
"10733","Tabasco","West Gulf of Mexico","Atlantic"
"10734","Tabasco","West Gulf of Mexico","Atlantic"
"10735","Tabasco","West Gulf of Mexico","Atlantic"
"10736","Tabasco","West Gulf of Mexico","Atlantic"
"10737","Tabasco","West Gulf of Mexico","Atlantic"
"10738","Tabasco","West Gulf of Mexico","Atlantic"
"10739","Tabasco","West Gulf of Mexico","Atlantic"
"10740","Tabasco","West Gulf of Mexico","Atlantic"
"10741","Tabasco","West Gulf of Mexico","Atlantic"
"10742","Tabasco","West Gulf of Mexico","Atlantic"
"10743","Tabasco","West Gulf of Mexico","Atlantic"
"10744","Tabasco","West Gulf of Mexico","Atlantic"
"10745","Tabasco","West Gulf of Mexico","Atlantic"
"10746","Tabasco","West Gulf of Mexico","Atlantic"
"10747","Tabasco","West Gulf of Mexico","Atlantic"
"10748","Tabasco","West Gulf of Mexico","Atlantic"
"10749","Tabasco","West Gulf of Mexico","Atlantic"
"10750","Tabasco","West Gulf of Mexico","Atlantic"
"10751","Tabasco","West Gulf of Mexico","Atlantic"
"10752","Tabasco","West Gulf of Mexico","Atlantic"
"10753","Tabasco","West Gulf of Mexico","Atlantic"
"10754","Tabasco","West Gulf of Mexico","Atlantic"
"10755","Tabasco","West Gulf of Mexico","Atlantic"
"10756","Tabasco","West Gulf of Mexico","Atlantic"
"10757","Tabasco","West Gulf of Mexico","Atlantic"
"10758","Tabasco","West Gulf of Mexico","Atlantic"
"10759","Tabasco","West Gulf of Mexico","Atlantic"
"10760","Tabasco","West Gulf of Mexico","Atlantic"
"10761","Tabasco","West Gulf of Mexico","Atlantic"
"10762","Tabasco","West Gulf of Mexico","Atlantic"
"10763","Tabasco","West Gulf of Mexico","Atlantic"
"10764","Tabasco","West Gulf of Mexico","Atlantic"
"10765","Tabasco","West Gulf of Mexico","Atlantic"
"10766","Tabasco","West Gulf of Mexico","Atlantic"
"10767","Tabasco","West Gulf of Mexico","Atlantic"
"10768","Tabasco","West Gulf of Mexico","Atlantic"
"10769","Tabasco","West Gulf of Mexico","Atlantic"
"10770","Tabasco","West Gulf of Mexico","Atlantic"
"10771","Tabasco","West Gulf of Mexico","Atlantic"
"10772","Tabasco","West Gulf of Mexico","Atlantic"
"10773","Tabasco","West Gulf of Mexico","Atlantic"
"10774","Tabasco","West Gulf of Mexico","Atlantic"
"10775","Tabasco","West Gulf of Mexico","Atlantic"
"10776","Tabasco","West Gulf of Mexico","Atlantic"
"10777","Tabasco","West Gulf of Mexico","Atlantic"
"10778","Tabasco","West Gulf of Mexico","Atlantic"
"10779","Tabasco","West Gulf of Mexico","Atlantic"
"10780","Tabasco","West Gulf of Mexico","Atlantic"
"10781","Tabasco","West Gulf of Mexico","Atlantic"
"10782","Tabasco","West Gulf of Mexico","Atlantic"
"10783","Tabasco","West Gulf of Mexico","Atlantic"
"10784","Tabasco","West Gulf of Mexico","Atlantic"
"10785","Tabasco","West Gulf of Mexico","Atlantic"
"10786","Tabasco","West Gulf of Mexico","Atlantic"
"10787","Tabasco","West Gulf of Mexico","Atlantic"
"10788","Tabasco","West Gulf of Mexico","Atlantic"
"10789","Tabasco","West Gulf of Mexico","Atlantic"
"10790","Tabasco","West Gulf of Mexico","Atlantic"
"10791","Tabasco","West Gulf of Mexico","Atlantic"
"10792","Tabasco","West Gulf of Mexico","Atlantic"
"10793","Tabasco","West Gulf of Mexico","Atlantic"
"10794","Tabasco","West Gulf of Mexico","Atlantic"
"10795","Tabasco","West Gulf of Mexico","Atlantic"
"10796","Tabasco","West Gulf of Mexico","Atlantic"
"10797","Tabasco","West Gulf of Mexico","Atlantic"
"10798","Tabasco","West Gulf of Mexico","Atlantic"
"10799","Tabasco","West Gulf of Mexico","Atlantic"
"10800","Tabasco","West Gulf of Mexico","Atlantic"
"10801","Tabasco","West Gulf of Mexico","Atlantic"
"10802","Tabasco","West Gulf of Mexico","Atlantic"
"10803","Tabasco","West Gulf of Mexico","Atlantic"
"10804","Tabasco","West Gulf of Mexico","Atlantic"
"10805","Tabasco","West Gulf of Mexico","Atlantic"
"10806","Tabasco","West Gulf of Mexico","Atlantic"
"10807","Tabasco","West Gulf of Mexico","Atlantic"
"10808","Tabasco","West Gulf of Mexico","Atlantic"
"10809","Tabasco","West Gulf of Mexico","Atlantic"
"10810","Tabasco","West Gulf of Mexico","Atlantic"
"10811","Tabasco","West Gulf of Mexico","Atlantic"
"10812","Tabasco","West Gulf of Mexico","Atlantic"
"10813","Tabasco","West Gulf of Mexico","Atlantic"
"10814","Tabasco","West Gulf of Mexico","Atlantic"
"10815","Tabasco","West Gulf of Mexico","Atlantic"
"10816","Tabasco","West Gulf of Mexico","Atlantic"
"10817","Tabasco","West Gulf of Mexico","Atlantic"
"10818","Tabasco","West Gulf of Mexico","Atlantic"
"10819","Tabasco","West Gulf of Mexico","Atlantic"
"10820","Tabasco","West Gulf of Mexico","Atlantic"
"10821","Tabasco","West Gulf of Mexico","Atlantic"
"10822","Tabasco","West Gulf of Mexico","Atlantic"
"10823","Tabasco","West Gulf of Mexico","Atlantic"
"10824","Tabasco","West Gulf of Mexico","Atlantic"
"10825","Tabasco","West Gulf of Mexico","Atlantic"
"10826","Tabasco","West Gulf of Mexico","Atlantic"
"10827","Tabasco","West Gulf of Mexico","Atlantic"
"10828","Tabasco","West Gulf of Mexico","Atlantic"
"10829","Tabasco","West Gulf of Mexico","Atlantic"
"10830","Tabasco","West Gulf of Mexico","Atlantic"
"10831","Tabasco","West Gulf of Mexico","Atlantic"
"10832","Tabasco","West Gulf of Mexico","Atlantic"
"10833","Tabasco","West Gulf of Mexico","Atlantic"
"10834","Tabasco","West Gulf of Mexico","Atlantic"
"10835","Tabasco","West Gulf of Mexico","Atlantic"
"10836","Tabasco","West Gulf of Mexico","Atlantic"
"10837","Tabasco","West Gulf of Mexico","Atlantic"
"10838","Tabasco","West Gulf of Mexico","Atlantic"
"10839","Tabasco","West Gulf of Mexico","Atlantic"
"10840","Tabasco","West Gulf of Mexico","Atlantic"
"10841","Tabasco","West Gulf of Mexico","Atlantic"
"10842","Tabasco","West Gulf of Mexico","Atlantic"
"10843","Tabasco","West Gulf of Mexico","Atlantic"
"10844","Tabasco","West Gulf of Mexico","Atlantic"
"10845","Tabasco","West Gulf of Mexico","Atlantic"
"10846","Tabasco","West Gulf of Mexico","Atlantic"
"10847","Tabasco","West Gulf of Mexico","Atlantic"
"10848","Tabasco","West Gulf of Mexico","Atlantic"
"10849","Tabasco","West Gulf of Mexico","Atlantic"
"10850","Tabasco","West Gulf of Mexico","Atlantic"
"10851","Tabasco","West Gulf of Mexico","Atlantic"
"10852","Tabasco","West Gulf of Mexico","Atlantic"
"10853","Tabasco","West Gulf of Mexico","Atlantic"
"10854","Tabasco","West Gulf of Mexico","Atlantic"
"10855","Tabasco","West Gulf of Mexico","Atlantic"
"10856","Tabasco","West Gulf of Mexico","Atlantic"
"10857","Tabasco","West Gulf of Mexico","Atlantic"
"10858","Tabasco","West Gulf of Mexico","Atlantic"
"10859","Tabasco","West Gulf of Mexico","Atlantic"
"10860","Tabasco","West Gulf of Mexico","Atlantic"
"10861","Tabasco","West Gulf of Mexico","Atlantic"
"10862","Tabasco","West Gulf of Mexico","Atlantic"
"10863","Tabasco","West Gulf of Mexico","Atlantic"
"10864","Tabasco","West Gulf of Mexico","Atlantic"
"10865","Tabasco","West Gulf of Mexico","Atlantic"
"10866","Tabasco","West Gulf of Mexico","Atlantic"
"10867","Tabasco","West Gulf of Mexico","Atlantic"
"10868","Tabasco","West Gulf of Mexico","Atlantic"
"10869","Tabasco","West Gulf of Mexico","Atlantic"
"10870","Tabasco","West Gulf of Mexico","Atlantic"
"10871","Tabasco","West Gulf of Mexico","Atlantic"
"10872","Tabasco","West Gulf of Mexico","Atlantic"
"10873","Tabasco","West Gulf of Mexico","Atlantic"
"10874","Tabasco","West Gulf of Mexico","Atlantic"
"10875","Tabasco","West Gulf of Mexico","Atlantic"
"10876","Tabasco","West Gulf of Mexico","Atlantic"
"10877","Tabasco","West Gulf of Mexico","Atlantic"
"10878","Tabasco","West Gulf of Mexico","Atlantic"
"10879","Tabasco","West Gulf of Mexico","Atlantic"
"10880","Tabasco","West Gulf of Mexico","Atlantic"
"10881","Tabasco","West Gulf of Mexico","Atlantic"
"10882","Tabasco","West Gulf of Mexico","Atlantic"
"10883","Tabasco","West Gulf of Mexico","Atlantic"
"10884","Tabasco","West Gulf of Mexico","Atlantic"
"10885","Tabasco","West Gulf of Mexico","Atlantic"
"10886","Tabasco","West Gulf of Mexico","Atlantic"
"10887","Tabasco","West Gulf of Mexico","Atlantic"
"10888","Tabasco","West Gulf of Mexico","Atlantic"
"10889","Tabasco","West Gulf of Mexico","Atlantic"
"10890","Tabasco","West Gulf of Mexico","Atlantic"
"10891","Tabasco","West Gulf of Mexico","Atlantic"
"10892","Tabasco","West Gulf of Mexico","Atlantic"
"10893","Tabasco","West Gulf of Mexico","Atlantic"
"10894","Tabasco","West Gulf of Mexico","Atlantic"
"10895","Tabasco","West Gulf of Mexico","Atlantic"
"10896","Tabasco","West Gulf of Mexico","Atlantic"
"10897","Tabasco","West Gulf of Mexico","Atlantic"
"10898","Tabasco","West Gulf of Mexico","Atlantic"
"10899","Tabasco","West Gulf of Mexico","Atlantic"
"10900","Tabasco","West Gulf of Mexico","Atlantic"
"10901","Tabasco","West Gulf of Mexico","Atlantic"
"10902","Tabasco","West Gulf of Mexico","Atlantic"
"10903","Tabasco","West Gulf of Mexico","Atlantic"
"10904","Tabasco","West Gulf of Mexico","Atlantic"
"10905","Tabasco","West Gulf of Mexico","Atlantic"
"10906","Tabasco","West Gulf of Mexico","Atlantic"
"10907","Tabasco","West Gulf of Mexico","Atlantic"
"10908","Tabasco","West Gulf of Mexico","Atlantic"
"10909","Tabasco","West Gulf of Mexico","Atlantic"
"10910","Tabasco","West Gulf of Mexico","Atlantic"
"10911","Tabasco","West Gulf of Mexico","Atlantic"
"10912","Tabasco","West Gulf of Mexico","Atlantic"
"10913","Tabasco","West Gulf of Mexico","Atlantic"
"10914","Tabasco","West Gulf of Mexico","Atlantic"
"10915","Tabasco","West Gulf of Mexico","Atlantic"
"10916","Tabasco","West Gulf of Mexico","Atlantic"
"10917","Tabasco","West Gulf of Mexico","Atlantic"
"10918","Tabasco","West Gulf of Mexico","Atlantic"
"10919","Tabasco","West Gulf of Mexico","Atlantic"
"10920","Tabasco","West Gulf of Mexico","Atlantic"
"10921","Tabasco","West Gulf of Mexico","Atlantic"
"10922","Tabasco","West Gulf of Mexico","Atlantic"
"10923","Tabasco","West Gulf of Mexico","Atlantic"
"10924","Tabasco","West Gulf of Mexico","Atlantic"
"10925","Tabasco","West Gulf of Mexico","Atlantic"
"10926","Tabasco","West Gulf of Mexico","Atlantic"
"10927","Tabasco","West Gulf of Mexico","Atlantic"
"10928","Tabasco","West Gulf of Mexico","Atlantic"
"10929","Tabasco","West Gulf of Mexico","Atlantic"
"10930","Tabasco","West Gulf of Mexico","Atlantic"
"10931","Tabasco","West Gulf of Mexico","Atlantic"
"10932","Tabasco","West Gulf of Mexico","Atlantic"
"10933","Tabasco","West Gulf of Mexico","Atlantic"
"10934","Tabasco","West Gulf of Mexico","Atlantic"
"10935","Tabasco","West Gulf of Mexico","Atlantic"
"10936","Tabasco","West Gulf of Mexico","Atlantic"
"10937","Tabasco","West Gulf of Mexico","Atlantic"
"10938","Tabasco","West Gulf of Mexico","Atlantic"
"10939","Tabasco","West Gulf of Mexico","Atlantic"
"10940","Tabasco","West Gulf of Mexico","Atlantic"
"10941","Tabasco","West Gulf of Mexico","Atlantic"
"10942","Tabasco","West Gulf of Mexico","Atlantic"
"10943","Tabasco","West Gulf of Mexico","Atlantic"
"10944","Tabasco","West Gulf of Mexico","Atlantic"
"10945","Tabasco","West Gulf of Mexico","Atlantic"
"10946","Tabasco","West Gulf of Mexico","Atlantic"
"10947","Tamaulipas","West Gulf of Mexico","Atlantic"
"10948","Tamaulipas","West Gulf of Mexico","Atlantic"
