NOMBRE_ESTADO,CLAVE_OFICINA,NOMBRE_OFICINA,TIPO_AVISO,FECHA_AVISO,MES_CORTE,ANO_CORTE,PERIODO_INICIO,PERIODO_FIN,NOMBRE_PRINCIPAL,CLAVE_ESPECIE,NOMBRE_ESPECIE,PESO_DESEMBARCADO,PESO_VIVO,PRECIO,VALOR,LITORAL
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/5/14,MARZO,2014,3/5/14,3/5/14,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,110.00,110.00,23.00,"2,530.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/5/14,MARZO,2014,3/5/14,3/5/14,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,250.00,250.00,35.00,"8,750.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/5/15,MARZO,2015,3/5/15,3/5/15,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"39,863.00","43,849.30",100.00,"3,986,300.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/5/15,MARZO,2015,3/5/15,3/5/15,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"16,170.00","17,787.00",80.00,"1,293,600.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/5/15,MARZO,2015,3/5/15,3/5/15,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,323.00,323.00,23.00,"7,429.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/5/15,MARZO,2015,3/5/15,3/5/15,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"8,748.00","9,622.80",100.00,"874,800.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/5/15,MARZO,2015,3/5/15,3/5/15,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"39,863.00","43,849.30",100.00,"3,986,300.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/5/15,MARZO,2015,3/5/15,3/5/15,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,602.00,602.00,23.00,"13,846.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/5/16,MARZO,2016,3/5/16,3/5/16,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"13,926.20","15,318.82",100.00,"1,392,620.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/5/16,MARZO,2016,3/5/16,3/5/16,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,150.00,150.00,30.00,"4,500.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/5/16,MARZO,2016,3/5/16,3/5/16,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,"8,000.00","8,000.00",15.00,"120,000.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/5/16,MARZO,2016,3/5/16,3/5/16,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,28.40,31.24,100.00,"2,840.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/5/16,MARZO,2016,3/5/16,3/5/16,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"5,390.30","5,929.33",100.00,"539,030.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,4/5/12,ABRIL,2012,4/5/12,4/5/12,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,800.00,800.00,13.00,"10,400.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,4/5/13,ABRIL,2013,4/5/13,4/5/13,ALMEJA,0323238V,ALMEJA MANILA DE CULTIVO VIVA,140.00,140.00,40.00,"5,600.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,4/5/13,ABRIL,2013,4/5/13,4/5/13,OSTION,5571435H,OSTION DE CULTIVO ENT. FCO.,440.00,440.00,35.00,"15,400.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,4/5/13,ABRIL,2013,4/5/13,4/5/13,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,"1,755.00","1,755.00",25.00,"43,875.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,4/5/13,ABRIL,2013,4/5/13,4/5/13,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,663.00,663.00,18.00,"11,934.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,4/5/13,ABRIL,2013,4/5/13,4/5/13,ALMEJA,0323238V,ALMEJA MANILA DE CULTIVO VIVA,7.00,7.00,60.00,420.00,PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,4/5/13,ABRIL,2013,4/5/13,4/5/13,LOBINA,4201430H,LOBINA NEGRA DE CULTIVO ENT. FCA.,148.86,148.86,98.55,"14,670.15",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,4/5/15,ABRIL,2015,4/5/15,4/5/15,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"13,522.00","14,874.20",80.00,"1,081,760.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,4/5/15,ABRIL,2015,4/5/15,4/5/15,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"12,212.00","13,433.20",100.00,"1,221,200.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,4/5/16,ABRIL,2016,4/5/16,4/5/16,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,465.00,465.00,40.00,"18,600.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,4/5/16,ABRIL,2016,4/5/16,4/5/16,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,336.00,336.00,40.00,"13,440.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,4/5/16,ABRIL,2016,4/5/16,4/5/16,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,"3,000.00","3,000.00",45.00,"135,000.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,4/5/16,ABRIL,2016,4/5/16,4/5/16,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"18,104.10","19,914.51",100.00,"1,810,410.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,4/5/16,ABRIL,2016,4/5/16,4/5/16,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"7,723.80","8,496.18",100.00,"772,380.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,4/5/16,ABRIL,2016,4/5/16,4/5/16,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,480.00,480.00,25.00,"12,000.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,4/5/16,ABRIL,2016,4/5/16,4/5/16,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,"8,719.00","8,719.00",14.66,"127,820.54",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,4/5/16,ABRIL,2016,4/5/16,4/5/16,SARGAZO,0221432H,SARGAZO DE CULTIVO ENT. FCO.,"9,860.00","9,860.00",0.85,"8,381.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,4/5/16,ABRIL,2016,4/5/16,4/5/16,ABULON,0073239V,ABULON ROJO DE CULTIVO VIVO,16.00,16.00,300.00,"4,800.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,4/5/17,ABRIL,2017,4/5/17,4/5/17,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,253.00,253.00,45.00,"11,385.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,4/5/17,ABRIL,2017,4/5/17,4/5/17,LOBINA,4221438H,LOBINA O ROBALO RAYADO DE CULTIVO ENT. FCO.,"6,028.00","6,028.00",270.00,"1,627,560.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,5/5/12,MAYO,2012,5/5/12,5/5/12,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,"3,390.00","3,390.00",23.00,"77,970.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,5/5/12,MAYO,2012,5/5/12,5/5/12,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,840.00,840.00,23.00,"19,320.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,5/5/13,MAYO,2013,5/5/13,5/5/13,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"3,183.50","3,501.85",100.00,"318,350.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,5/5/13,MAYO,2013,5/5/13,5/5/13,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"1,284.80","1,413.28",100.00,"128,480.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,5/5/14,MAYO,2014,5/5/14,5/5/14,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,"3,131.00","3,131.00",25.00,"78,275.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,5/5/14,MAYO,2014,5/5/14,5/5/14,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,140.00,140.00,23.00,"3,220.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,5/5/14,MAYO,2014,5/5/14,5/5/14,ALMEJA,0323238V,ALMEJA MANILA DE CULTIVO VIVA,100.00,100.00,40.00,"4,000.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,5/5/14,MAYO,2014,5/5/14,5/5/14,OSTION,5571435H,OSTION DE CULTIVO ENT. FCO.,"1,032.00","1,032.00",35.00,"36,120.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,5/5/14,MAYO,2014,5/5/14,5/5/14,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"7,454.00","8,199.40",100.00,"745,400.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,5/5/14,MAYO,2014,5/5/14,5/5/14,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"2,792.00","3,071.20",90.00,"251,280.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,5/5/14,MAYO,2014,5/5/14,5/5/14,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"7,960.00","8,756.00",90.00,"716,400.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,5/5/14,MAYO,2014,5/5/14,5/5/14,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,610.00,610.00,23.00,"14,030.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,5/5/15,MAYO,2015,5/5/15,5/5/15,ALMEJA,0323238V,ALMEJA MANILA DE CULTIVO VIVA,4.00,4.00,50.00,200.00,PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,5/5/15,MAYO,2015,5/5/15,5/5/15,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,"2,012.00","2,012.00",16.50,"33,198.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,5/5/15,MAYO,2015,5/5/15,5/5/15,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,"4,745.00","4,745.00",19.00,"90,155.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,5/5/15,MAYO,2015,5/5/15,5/5/15,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,"4,000.00","4,000.00",23.00,"92,000.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,5/5/15,MAYO,2015,5/5/15,5/5/15,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,216.00,216.00,23.00,"4,968.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,5/5/15,MAYO,2015,5/5/15,5/5/15,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,170.00,170.00,23.00,"3,910.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,5/5/16,MAYO,2016,5/5/16,5/5/16,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,382.00,382.00,40.00,"15,280.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,5/5/16,MAYO,2016,5/5/16,5/5/16,ALMEJA,0323238V,ALMEJA MANILA DE CULTIVO VIVA,3.00,3.00,60.00,180.00,PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,5/5/16,MAYO,2016,5/5/16,5/5/16,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,"3,588.00","3,588.00",18.50,"66,378.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,5/5/16,MAYO,2016,5/5/16,5/5/16,OSTION,5571435H,OSTION DE CULTIVO ENT. FCO.,350.00,350.00,35.00,"12,250.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,5/5/16,MAYO,2016,5/5/16,5/5/16,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,500.00,500.00,25.00,"12,500.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,5/5/16,MAYO,2016,5/5/16,5/5/16,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,339.00,339.00,40.00,"13,560.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,5/5/16,MAYO,2016,5/5/16,5/5/16,OTRAS,9991639H,OTRAS ESPECIES DE CULTIVO DESV. FCO.,140.00,154.00,243.00,"34,020.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,5/5/16,MAYO,2016,5/5/16,5/5/16,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,750.00,750.00,13.13,"9,847.50",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,5/5/16,MAYO,2016,5/5/16,5/5/16,ABULON,0011437H,ABULON DE CULTIVO ENT. FCO.,500.00,500.00,200.00,"100,000.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,5/5/16,MAYO,2016,5/5/16,5/5/16,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,382.00,382.00,40.00,"15,280.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,5/5/17,MAYO,2017,5/5/17,5/5/17,LOBINA,4221438H,LOBINA O ROBALO RAYADO DE CULTIVO ENT. FCO.,"2,521.00","2,521.00",270.00,"680,670.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,5/5/17,MAYO,2017,5/5/17,5/5/17,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"13,074.00","14,381.40",100.00,"1,307,400.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,6/5/12,JUNIO,2012,6/5/12,6/5/12,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,"6,684.00","6,684.00",19.00,"126,996.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,6/5/12,JUNIO,2012,6/5/12,6/5/12,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,505.00,505.00,23.00,"11,615.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,6/5/12,JUNIO,2012,6/5/12,6/5/12,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,495.00,495.00,23.00,"11,385.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,6/5/12,JUNIO,2012,6/5/12,6/5/12,ALMEJA,0273235V,ALMEJA ARENERA DE CULTIVO VIVA,10.00,10.00,20.00,200.00,PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,6/5/13,JUNIO,2013,6/5/13,6/5/13,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,310.00,310.00,23.00,"7,130.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,6/5/13,JUNIO,2013,6/5/13,6/5/13,OSTION,5571435H,OSTION DE CULTIVO ENT. FCO.,38.50,38.50,55.00,"2,117.50",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,6/5/13,JUNIO,2013,6/5/13,6/5/13,ALMEJA,0323238V,ALMEJA MANILA DE CULTIVO VIVA,20.00,20.00,55.00,"1,100.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,6/5/14,JUNIO,2014,6/5/14,6/5/14,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,999.00,999.00,31.00,"30,969.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,6/5/14,JUNIO,2014,6/5/14,6/5/14,ALMEJA,0323238V,ALMEJA MANILA DE CULTIVO VIVA,460.00,460.00,60.00,"27,600.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,6/5/14,JUNIO,2014,6/5/14,6/5/14,OSTION,5571435H,OSTION DE CULTIVO ENT. FCO.,476.00,476.00,55.00,"26,180.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,6/5/14,JUNIO,2014,6/5/14,6/5/14,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"3,710.00","4,081.00",100.00,"371,000.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,6/5/15,JUNIO,2015,6/5/15,6/5/15,ALMEJA,0323238V,ALMEJA MANILA DE CULTIVO VIVA,6.00,6.00,60.00,360.00,PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,6/5/15,JUNIO,2015,6/5/15,6/5/15,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,"2,130.00","2,130.00",17.00,"36,210.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,6/5/15,JUNIO,2015,6/5/15,6/5/15,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,70.00,70.00,23.00,"1,610.00",PACIFICO
BAJA CALIFORNIA,0210,VILLA DE JESUS MARIA,COSECHA,6/5/15,JUNIO,2015,6/5/15,6/5/15,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,"6,130.00","6,130.00",22.00,"134,860.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,6/5/16,JUNIO,2016,6/5/16,6/5/16,ALMEJA,0323238V,ALMEJA MANILA DE CULTIVO VIVA,100.00,100.00,40.00,"4,000.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,6/5/16,JUNIO,2016,6/5/16,6/5/16,OSTION,5571435H,OSTION DE CULTIVO ENT. FCO.,518.00,518.00,35.00,"18,130.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,6/5/16,JUNIO,2016,6/5/16,6/5/16,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,"1,300.00","1,300.00",25.00,"32,500.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,6/5/17,JUNIO,2017,6/5/17,6/5/17,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"6,341.00","6,975.10",100.00,"634,100.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,6/5/17,JUNIO,2017,6/5/17,6/5/17,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,"3,321.00","3,321.00",21.50,"71,401.50",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,6/5/17,JUNIO,2017,6/5/17,6/5/17,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"16,157.00","17,772.70",100.00,"1,615,700.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,6/5/17,JUNIO,2017,6/5/17,6/5/17,ALMEJA,0323238V,ALMEJA MANILA DE CULTIVO VIVA,3.00,3.00,60.00,180.00,PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,6/5/17,JUNIO,2017,6/5/17,6/5/17,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,516.00,516.00,13.33,"6,878.28",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,6/5/17,JUNIO,2017,6/5/17,6/5/17,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,"5,310.00","5,310.00",45.00,"238,950.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,6/5/17,JUNIO,2017,6/5/17,6/5/17,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,"1,002.00","1,002.00",40.00,"40,080.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,6/5/17,JUNIO,2017,6/5/17,6/5/17,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,"8,808.00","8,808.00",19.00,"167,352.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,6/5/17,JUNIO,2017,6/5/17,6/5/17,LOBINA,4221438H,LOBINA O ROBALO RAYADO DE CULTIVO ENT. FCO.,"2,225.00","2,225.00",270.00,"600,750.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,1/6/12,ENERO,2012,1/6/12,1/6/12,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,867.00,867.00,23.00,"19,941.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,1/6/12,ENERO,2012,1/6/12,1/6/12,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,110.00,110.00,17.00,"1,870.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,1/6/12,ENERO,2012,1/6/12,1/6/12,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,"1,614.00","1,614.00",23.00,"37,122.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,1/6/12,ENERO,2012,1/6/12,1/6/12,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,763.00,763.00,16.70,"12,742.10",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,1/6/12,ENERO,2012,1/6/12,1/6/12,ALMEJA,0323238V,ALMEJA MANILA DE CULTIVO VIVA,5.00,5.00,60.00,300.00,PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,1/6/13,ENERO,2013,1/6/13,1/6/13,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"9,209.50","10,130.45",100.00,"920,950.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,1/6/13,ENERO,2013,1/6/13,1/6/13,ATUN,0581430H,ATUN ALETA AZUL DE CULTIVO ENT. FCO.,"8,486.80","8,486.80",90.00,"763,812.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,1/6/14,ENERO,2014,1/6/14,1/6/14,OSTION,5571435H,OSTION DE CULTIVO ENT. FCO.,"1,800.00","1,800.00",13.00,"23,400.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,1/6/14,ENERO,2014,1/6/14,1/6/14,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,352.00,352.00,23.00,"8,096.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,1/6/14,ENERO,2014,1/6/14,1/6/14,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"37,504.00","41,254.40",100.00,"3,750,400.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,1/6/14,ENERO,2014,1/6/14,1/6/14,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"38,616.00","42,477.60",100.00,"3,861,600.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,1/6/14,ENERO,2014,1/6/14,1/6/14,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"11,858.00","13,043.80",90.00,"1,067,220.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,1/6/14,ENERO,2014,1/6/14,1/6/14,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,100.00,100.00,23.00,"2,300.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,1/6/15,ENERO,2015,1/6/15,1/6/15,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,355.00,355.00,23.00,"8,165.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,1/6/15,ENERO,2015,1/6/15,1/6/15,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"2,826.00","3,108.60",120.00,"339,120.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,1/6/15,ENERO,2015,1/6/15,1/6/15,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,"4,550.00","4,550.00",19.00,"86,450.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,1/6/15,ENERO,2015,1/6/15,1/6/15,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,312.00,312.00,23.00,"7,176.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,1/6/15,ENERO,2015,1/6/15,1/6/15,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"21,356.00","23,491.60",100.00,"2,135,600.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,1/6/15,ENERO,2015,1/6/15,1/6/15,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"3,629.00","3,991.90",80.00,"290,320.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,1/6/15,ENERO,2015,1/6/15,1/6/15,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"12,902.00","14,192.20",100.00,"1,290,200.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,1/6/15,ENERO,2015,1/6/15,1/6/15,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,245.00,269.50,100.00,"24,500.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,1/6/16,ENERO,2016,1/6/16,1/6/16,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,185.00,185.00,40.00,"7,400.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,1/6/16,ENERO,2016,1/6/16,1/6/16,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,"3,000.00","3,000.00",50.00,"150,000.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,1/6/16,ENERO,2016,1/6/16,1/6/16,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"27,112.50","29,823.75",100.00,"2,711,250.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,1/6/17,ENERO,2017,1/6/17,1/6/17,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,480.00,480.00,40.00,"19,200.00",PACIFICO
