"","V1","V1","V1"
"12979","Yucatan","Banco Campeche Caribe","Atlantic"
"12980","Yucatan","Banco Campeche Caribe","Atlantic"
"12981","Yucatan","Banco Campeche Caribe","Atlantic"
"12982","Yucatan","Banco Campeche Caribe","Atlantic"
"12983","Yucatan","Banco Campeche Caribe","Atlantic"
"12984","Yucatan","Banco Campeche Caribe","Atlantic"
"12985","Yucatan","Banco Campeche Caribe","Atlantic"
"12986","Yucatan","Banco Campeche Caribe","Atlantic"
"12987","Yucatan","Banco Campeche Caribe","Atlantic"
"12988","Yucatan","Banco Campeche Caribe","Atlantic"
"12989","Yucatan","Banco Campeche Caribe","Atlantic"
"12990","Yucatan","Banco Campeche Caribe","Atlantic"
"12991","Yucatan","Banco Campeche Caribe","Atlantic"
"12992","Yucatan","Banco Campeche Caribe","Atlantic"
"12993","Yucatan","Banco Campeche Caribe","Atlantic"
"12994","Yucatan","Banco Campeche Caribe","Atlantic"
"12995","Yucatan","Banco Campeche Caribe","Atlantic"
"12996","Yucatan","Banco Campeche Caribe","Atlantic"
"12997","Yucatan","Banco Campeche Caribe","Atlantic"
"12998","Yucatan","Banco Campeche Caribe","Atlantic"
"12999","Yucatan","Banco Campeche Caribe","Atlantic"
"13000","Yucatan","Banco Campeche Caribe","Atlantic"
"13001","Yucatan","Banco Campeche Caribe","Atlantic"
"13002","Yucatan","Banco Campeche Caribe","Atlantic"
"13003","Yucatan","Banco Campeche Caribe","Atlantic"
"13004","Yucatan","Banco Campeche Caribe","Atlantic"
"13005","Yucatan","Banco Campeche Caribe","Atlantic"
"13006","Yucatan","Banco Campeche Caribe","Atlantic"
"13007","Yucatan","Banco Campeche Caribe","Atlantic"
"13008","Yucatan","Banco Campeche Caribe","Atlantic"
"13009","Yucatan","Banco Campeche Caribe","Atlantic"
"13010","Yucatan","Banco Campeche Caribe","Atlantic"
"13011","Yucatan","Banco Campeche Caribe","Atlantic"
"13012","Yucatan","Banco Campeche Caribe","Atlantic"
"13013","Yucatan","Banco Campeche Caribe","Atlantic"
"13014","Yucatan","Banco Campeche Caribe","Atlantic"
"13015","Yucatan","Banco Campeche Caribe","Atlantic"
"13016","Yucatan","Banco Campeche Caribe","Atlantic"
"13017","Yucatan","Banco Campeche Caribe","Atlantic"
"13018","Yucatan","Banco Campeche Caribe","Atlantic"
"13019","Yucatan","Banco Campeche Caribe","Atlantic"
"13020","Yucatan","Banco Campeche Caribe","Atlantic"
"13021","Yucatan","Banco Campeche Caribe","Atlantic"
"13022","Yucatan","Banco Campeche Caribe","Atlantic"
"13023","Yucatan","Banco Campeche Caribe","Atlantic"
"13024","Yucatan","Banco Campeche Caribe","Atlantic"
"13025","Yucatan","Banco Campeche Caribe","Atlantic"
"13026","Yucatan","Banco Campeche Caribe","Atlantic"
"13027","Yucatan","Banco Campeche Caribe","Atlantic"
"13028","Yucatan","Banco Campeche Caribe","Atlantic"
"13029","Yucatan","Banco Campeche Caribe","Atlantic"
"13030","Yucatan","Banco Campeche Caribe","Atlantic"
"13031","Yucatan","Banco Campeche Caribe","Atlantic"
"13032","Yucatan","Banco Campeche Caribe","Atlantic"
"13033","Yucatan","Banco Campeche Caribe","Atlantic"
"13034","Yucatan","Banco Campeche Caribe","Atlantic"
"13035","Yucatan","Banco Campeche Caribe","Atlantic"
"13036","Yucatan","Banco Campeche Caribe","Atlantic"
"13037","Yucatan","Banco Campeche Caribe","Atlantic"
"13038","Yucatan","Banco Campeche Caribe","Atlantic"
"13039","Yucatan","Banco Campeche Caribe","Atlantic"
"13040","Yucatan","Banco Campeche Caribe","Atlantic"
"13041","Yucatan","Banco Campeche Caribe","Atlantic"
"13042","Yucatan","Banco Campeche Caribe","Atlantic"
"13043","Yucatan","Banco Campeche Caribe","Atlantic"
"13044","Yucatan","Banco Campeche Caribe","Atlantic"
"13045","Yucatan","Banco Campeche Caribe","Atlantic"
"13046","Yucatan","Banco Campeche Caribe","Atlantic"
"13047","Yucatan","Banco Campeche Caribe","Atlantic"
"13048","Yucatan","Banco Campeche Caribe","Atlantic"
"13049","Yucatan","Banco Campeche Caribe","Atlantic"
"13050","Yucatan","Banco Campeche Caribe","Atlantic"
"13051","Yucatan","Banco Campeche Caribe","Atlantic"
"13052","Yucatan","Banco Campeche Caribe","Atlantic"
"13053","Yucatan","Banco Campeche Caribe","Atlantic"
"13054","Yucatan","Banco Campeche Caribe","Atlantic"
"13055","Yucatan","Banco Campeche Caribe","Atlantic"
"13056","Yucatan","Banco Campeche Caribe","Atlantic"
"13057","Yucatan","Banco Campeche Caribe","Atlantic"
"13058","Yucatan","Banco Campeche Caribe","Atlantic"
"13059","Yucatan","Banco Campeche Caribe","Atlantic"
"13060","Yucatan","Banco Campeche Caribe","Atlantic"
"13061","Yucatan","Banco Campeche Caribe","Atlantic"
"13062","Yucatan","Banco Campeche Caribe","Atlantic"
"13063","Yucatan","Banco Campeche Caribe","Atlantic"
"13064","Yucatan","Banco Campeche Caribe","Atlantic"
"13065","Yucatan","Banco Campeche Caribe","Atlantic"
"13066","Yucatan","Banco Campeche Caribe","Atlantic"
"13067","Yucatan","Banco Campeche Caribe","Atlantic"
"13068","Yucatan","Banco Campeche Caribe","Atlantic"
"13069","Yucatan","Banco Campeche Caribe","Atlantic"
"13070","Yucatan","Banco Campeche Caribe","Atlantic"
"13071","Yucatan","Banco Campeche Caribe","Atlantic"
"13072","Yucatan","Banco Campeche Caribe","Atlantic"
"13073","Yucatan","Banco Campeche Caribe","Atlantic"
"13074","Yucatan","Banco Campeche Caribe","Atlantic"
"13075","Yucatan","Banco Campeche Caribe","Atlantic"
"13076","Yucatan","Banco Campeche Caribe","Atlantic"
"13077","Yucatan","Banco Campeche Caribe","Atlantic"
"13078","Yucatan","Banco Campeche Caribe","Atlantic"
"13079","Yucatan","Banco Campeche Caribe","Atlantic"
"13080","Yucatan","Banco Campeche Caribe","Atlantic"
"13081","Yucatan","Banco Campeche Caribe","Atlantic"
"13082","Yucatan","Banco Campeche Caribe","Atlantic"
"13083","Yucatan","Banco Campeche Caribe","Atlantic"
"13084","Yucatan","Banco Campeche Caribe","Atlantic"
"13085","Yucatan","Banco Campeche Caribe","Atlantic"
"13086","Yucatan","Banco Campeche Caribe","Atlantic"
"13087","Yucatan","Banco Campeche Caribe","Atlantic"
"13088","Yucatan","Banco Campeche Caribe","Atlantic"
"13089","Yucatan","Banco Campeche Caribe","Atlantic"
"13090","Yucatan","Banco Campeche Caribe","Atlantic"
"13091","Yucatan","Banco Campeche Caribe","Atlantic"
"13092","Yucatan","Banco Campeche Caribe","Atlantic"
"13093","Yucatan","Banco Campeche Caribe","Atlantic"
"13094","Yucatan","Banco Campeche Caribe","Atlantic"
"13095","Yucatan","Banco Campeche Caribe","Atlantic"
"13096","Yucatan","Banco Campeche Caribe","Atlantic"
"13097","Yucatan","Banco Campeche Caribe","Atlantic"
"13098","Yucatan","Banco Campeche Caribe","Atlantic"
"13099","Yucatan","Banco Campeche Caribe","Atlantic"
"13100","Yucatan","Banco Campeche Caribe","Atlantic"
"13101","Yucatan","Banco Campeche Caribe","Atlantic"
"13102","Yucatan","Banco Campeche Caribe","Atlantic"
"13103","Yucatan","Banco Campeche Caribe","Atlantic"
"13104","Yucatan","Banco Campeche Caribe","Atlantic"
"13105","Yucatan","Banco Campeche Caribe","Atlantic"
"13106","Yucatan","Banco Campeche Caribe","Atlantic"
"13107","Yucatan","Banco Campeche Caribe","Atlantic"
"13108","Yucatan","Banco Campeche Caribe","Atlantic"
"13109","Yucatan","Banco Campeche Caribe","Atlantic"
"13110","Yucatan","Banco Campeche Caribe","Atlantic"
"13111","Yucatan","Banco Campeche Caribe","Atlantic"
"13112","Yucatan","Banco Campeche Caribe","Atlantic"
"13113","Yucatan","Banco Campeche Caribe","Atlantic"
"13114","Yucatan","Banco Campeche Caribe","Atlantic"
"13115","Yucatan","Banco Campeche Caribe","Atlantic"
"13116","Yucatan","Banco Campeche Caribe","Atlantic"
"13117","Yucatan","Banco Campeche Caribe","Atlantic"
"13118","Yucatan","Banco Campeche Caribe","Atlantic"
"13119","Yucatan","Banco Campeche Caribe","Atlantic"
"13120","Yucatan","Banco Campeche Caribe","Atlantic"
"13121","Yucatan","Banco Campeche Caribe","Atlantic"
"13122","Yucatan","Banco Campeche Caribe","Atlantic"
"13123","Yucatan","Banco Campeche Caribe","Atlantic"
"13124","Yucatan","Banco Campeche Caribe","Atlantic"
"13125","Yucatan","Banco Campeche Caribe","Atlantic"
"13126","Yucatan","Banco Campeche Caribe","Atlantic"
"13127","Yucatan","Banco Campeche Caribe","Atlantic"
"13128","Yucatan","Banco Campeche Caribe","Atlantic"
"13129","Yucatan","Banco Campeche Caribe","Atlantic"
"13130","Yucatan","Banco Campeche Caribe","Atlantic"
"13131","Yucatan","Banco Campeche Caribe","Atlantic"
"13132","Yucatan","Banco Campeche Caribe","Atlantic"
"13133","Yucatan","Banco Campeche Caribe","Atlantic"
"13134","Yucatan","Banco Campeche Caribe","Atlantic"
"13135","Yucatan","Banco Campeche Caribe","Atlantic"
"13136","Yucatan","Banco Campeche Caribe","Atlantic"
"13137","Yucatan","Banco Campeche Caribe","Atlantic"
"13138","Yucatan","Banco Campeche Caribe","Atlantic"
"13139","Yucatan","Banco Campeche Caribe","Atlantic"
"13140","Yucatan","Banco Campeche Caribe","Atlantic"
"13141","Yucatan","Banco Campeche Caribe","Atlantic"
"13142","Yucatan","Banco Campeche Caribe","Atlantic"
"13143","Yucatan","Banco Campeche Caribe","Atlantic"
"13144","Yucatan","Banco Campeche Caribe","Atlantic"
"13145","Yucatan","Banco Campeche Caribe","Atlantic"
"13146","Yucatan","Banco Campeche Caribe","Atlantic"
"13147","Yucatan","Banco Campeche Caribe","Atlantic"
"13148","Yucatan","Banco Campeche Caribe","Atlantic"
"13149","Yucatan","Banco Campeche Caribe","Atlantic"
"13150","Yucatan","Banco Campeche Caribe","Atlantic"
"13151","Yucatan","Banco Campeche Caribe","Atlantic"
"13152","Yucatan","Banco Campeche Caribe","Atlantic"
"13153","Yucatan","Banco Campeche Caribe","Atlantic"
"13154","Yucatan","Banco Campeche Caribe","Atlantic"
"13155","Yucatan","Banco Campeche Caribe","Atlantic"
"13156","Yucatan","Banco Campeche Caribe","Atlantic"
"13157","Yucatan","Banco Campeche Caribe","Atlantic"
"13158","Yucatan","Banco Campeche Caribe","Atlantic"
"13159","Yucatan","Banco Campeche Caribe","Atlantic"
"13160","Yucatan","Banco Campeche Caribe","Atlantic"
"13161","Yucatan","Banco Campeche Caribe","Atlantic"
"13162","Yucatan","Banco Campeche Caribe","Atlantic"
"13163","Yucatan","Banco Campeche Caribe","Atlantic"
"13164","Yucatan","Banco Campeche Caribe","Atlantic"
"13165","Yucatan","Banco Campeche Caribe","Atlantic"
"13166","Yucatan","Banco Campeche Caribe","Atlantic"
"13167","Yucatan","Banco Campeche Caribe","Atlantic"
"13168","Yucatan","Banco Campeche Caribe","Atlantic"
"13169","Yucatan","Banco Campeche Caribe","Atlantic"
"13170","Yucatan","Banco Campeche Caribe","Atlantic"
"13171","Yucatan","Banco Campeche Caribe","Atlantic"
"13172","Yucatan","Banco Campeche Caribe","Atlantic"
"13173","Yucatan","Banco Campeche Caribe","Atlantic"
"13174","Yucatan","Banco Campeche Caribe","Atlantic"
"13175","Yucatan","Banco Campeche Caribe","Atlantic"
"13176","Yucatan","Banco Campeche Caribe","Atlantic"
"13177","Yucatan","Banco Campeche Caribe","Atlantic"
"13178","Yucatan","Banco Campeche Caribe","Atlantic"
"13179","Yucatan","Banco Campeche Caribe","Atlantic"
"13180","Yucatan","Banco Campeche Caribe","Atlantic"
"13181","Yucatan","Banco Campeche Caribe","Atlantic"
"13182","Yucatan","Banco Campeche Caribe","Atlantic"
"13183","Yucatan","Banco Campeche Caribe","Atlantic"
"13184","Yucatan","Banco Campeche Caribe","Atlantic"
"13185","Yucatan","Banco Campeche Caribe","Atlantic"
"13186","Yucatan","Banco Campeche Caribe","Atlantic"
"13187","Yucatan","Banco Campeche Caribe","Atlantic"
"13188","Yucatan","Banco Campeche Caribe","Atlantic"
"13189","Yucatan","Banco Campeche Caribe","Atlantic"
"13190","Yucatan","Banco Campeche Caribe","Atlantic"
"13191","Yucatan","Banco Campeche Caribe","Atlantic"
"13192","Yucatan","Banco Campeche Caribe","Atlantic"
"13193","Yucatan","Banco Campeche Caribe","Atlantic"
"13194","Yucatan","Banco Campeche Caribe","Atlantic"
"13195","Yucatan","Banco Campeche Caribe","Atlantic"
"13196","Yucatan","Banco Campeche Caribe","Atlantic"
"13197","Yucatan","Banco Campeche Caribe","Atlantic"
"13198","Yucatan","Banco Campeche Caribe","Atlantic"
"13199","Yucatan","Banco Campeche Caribe","Atlantic"
"13200","Yucatan","Banco Campeche Caribe","Atlantic"
"13201","Yucatan","Banco Campeche Caribe","Atlantic"
"13202","Yucatan","Banco Campeche Caribe","Atlantic"
"13203","Yucatan","Banco Campeche Caribe","Atlantic"
"13204","Yucatan","Banco Campeche Caribe","Atlantic"
"13205","Yucatan","Banco Campeche Caribe","Atlantic"
"13206","Yucatan","Banco Campeche Caribe","Atlantic"
"13207","Yucatan","Banco Campeche Caribe","Atlantic"
"13208","Yucatan","Banco Campeche Caribe","Atlantic"
"13209","Yucatan","Banco Campeche Caribe","Atlantic"
"13210","Yucatan","Banco Campeche Caribe","Atlantic"
"13211","Yucatan","Banco Campeche Caribe","Atlantic"
"13212","Yucatan","Banco Campeche Caribe","Atlantic"
"13213","Yucatan","Banco Campeche Caribe","Atlantic"
"13214","Yucatan","Banco Campeche Caribe","Atlantic"
"13215","Yucatan","Banco Campeche Caribe","Atlantic"
"13216","Yucatan","Banco Campeche Caribe","Atlantic"
"13217","Yucatan","Banco Campeche Caribe","Atlantic"
"13218","Yucatan","Banco Campeche Caribe","Atlantic"
"13219","Yucatan","Banco Campeche Caribe","Atlantic"
"13220","Yucatan","Banco Campeche Caribe","Atlantic"
"13221","Yucatan","Banco Campeche Caribe","Atlantic"
"13222","Yucatan","Banco Campeche Caribe","Atlantic"
"13223","Yucatan","Banco Campeche Caribe","Atlantic"
"13224","Yucatan","Banco Campeche Caribe","Atlantic"
"13225","Yucatan","Banco Campeche Caribe","Atlantic"
"13226","Yucatan","Banco Campeche Caribe","Atlantic"
"13227","Yucatan","Banco Campeche Caribe","Atlantic"
"13228","Yucatan","Banco Campeche Caribe","Atlantic"
"13229","Yucatan","Banco Campeche Caribe","Atlantic"
"13230","Yucatan","Banco Campeche Caribe","Atlantic"
"13231","Yucatan","Banco Campeche Caribe","Atlantic"
"13232","Yucatan","Banco Campeche Caribe","Atlantic"
"13233","Yucatan","Banco Campeche Caribe","Atlantic"
"13234","Yucatan","Banco Campeche Caribe","Atlantic"
"13235","Yucatan","Banco Campeche Caribe","Atlantic"
"13236","Yucatan","Banco Campeche Caribe","Atlantic"
"13237","Yucatan","Banco Campeche Caribe","Atlantic"
"13238","Yucatan","Banco Campeche Caribe","Atlantic"
"13239","Yucatan","Banco Campeche Caribe","Atlantic"
"13240","Yucatan","Banco Campeche Caribe","Atlantic"
"13241","Yucatan","Banco Campeche Caribe","Atlantic"
"13242","Yucatan","Banco Campeche Caribe","Atlantic"
"13243","Yucatan","Banco Campeche Caribe","Atlantic"
"13244","Yucatan","Banco Campeche Caribe","Atlantic"
"13245","Yucatan","Banco Campeche Caribe","Atlantic"
"13246","Yucatan","Banco Campeche Caribe","Atlantic"
"13247","Yucatan","Banco Campeche Caribe","Atlantic"
"13248","Yucatan","Banco Campeche Caribe","Atlantic"
"13249","Yucatan","Banco Campeche Caribe","Atlantic"
"13250","Yucatan","Banco Campeche Caribe","Atlantic"
"13251","Yucatan","Banco Campeche Caribe","Atlantic"
"13252","Yucatan","Banco Campeche Caribe","Atlantic"
"13253","Yucatan","Banco Campeche Caribe","Atlantic"
"13254","Yucatan","Banco Campeche Caribe","Atlantic"
"13255","Yucatan","Banco Campeche Caribe","Atlantic"
"13256","Yucatan","Banco Campeche Caribe","Atlantic"
"13257","Yucatan","Banco Campeche Caribe","Atlantic"
"13258","Yucatan","Banco Campeche Caribe","Atlantic"
"13259","Yucatan","Banco Campeche Caribe","Atlantic"
"13260","Yucatan","Banco Campeche Caribe","Atlantic"
"13261","Yucatan","Banco Campeche Caribe","Atlantic"
"13262","Yucatan","Banco Campeche Caribe","Atlantic"
"13263","Yucatan","Banco Campeche Caribe","Atlantic"
"13264","Yucatan","Banco Campeche Caribe","Atlantic"
"13265","Yucatan","Banco Campeche Caribe","Atlantic"
"13266","Yucatan","Banco Campeche Caribe","Atlantic"
"13267","Yucatan","Banco Campeche Caribe","Atlantic"
"13268","Yucatan","Banco Campeche Caribe","Atlantic"
"13269","Yucatan","Banco Campeche Caribe","Atlantic"
"13270","Yucatan","Banco Campeche Caribe","Atlantic"
"13271","Yucatan","Banco Campeche Caribe","Atlantic"
"13272","Yucatan","Banco Campeche Caribe","Atlantic"
"13273","Yucatan","Banco Campeche Caribe","Atlantic"
"13274","Yucatan","Banco Campeche Caribe","Atlantic"
"13275","Yucatan","Banco Campeche Caribe","Atlantic"
"13276","Yucatan","Banco Campeche Caribe","Atlantic"
"13277","Yucatan","Banco Campeche Caribe","Atlantic"
"13278","Yucatan","Banco Campeche Caribe","Atlantic"
"13279","Yucatan","Banco Campeche Caribe","Atlantic"
"13280","Yucatan","Banco Campeche Caribe","Atlantic"
"13281","Yucatan","Banco Campeche Caribe","Atlantic"
"13282","Yucatan","Banco Campeche Caribe","Atlantic"
"13283","Yucatan","Banco Campeche Caribe","Atlantic"
"13284","Yucatan","Banco Campeche Caribe","Atlantic"
"13285","Yucatan","Banco Campeche Caribe","Atlantic"
"13286","Yucatan","Banco Campeche Caribe","Atlantic"
"13287","Yucatan","Banco Campeche Caribe","Atlantic"
"13288","Yucatan","Banco Campeche Caribe","Atlantic"
"13289","Yucatan","Banco Campeche Caribe","Atlantic"
"13290","Yucatan","Banco Campeche Caribe","Atlantic"
"13291","Yucatan","Banco Campeche Caribe","Atlantic"
"13292","Yucatan","Banco Campeche Caribe","Atlantic"
"13293","Yucatan","Banco Campeche Caribe","Atlantic"
"13294","Yucatan","Banco Campeche Caribe","Atlantic"
"13295","Yucatan","Banco Campeche Caribe","Atlantic"
"13296","Yucatan","Banco Campeche Caribe","Atlantic"
"13297","Yucatan","Banco Campeche Caribe","Atlantic"
"13298","Yucatan","Banco Campeche Caribe","Atlantic"
"13299","Yucatan","Banco Campeche Caribe","Atlantic"
"13300","Yucatan","Banco Campeche Caribe","Atlantic"
"13301","Yucatan","Banco Campeche Caribe","Atlantic"
"13302","Yucatan","Banco Campeche Caribe","Atlantic"
"13303","Yucatan","Banco Campeche Caribe","Atlantic"
"13304","Yucatan","Banco Campeche Caribe","Atlantic"
"13305","Yucatan","Banco Campeche Caribe","Atlantic"
"13306","Yucatan","Banco Campeche Caribe","Atlantic"
"13307","Yucatan","Banco Campeche Caribe","Atlantic"
"13308","Yucatan","Banco Campeche Caribe","Atlantic"
"13309","Yucatan","Banco Campeche Caribe","Atlantic"
"13310","Yucatan","Banco Campeche Caribe","Atlantic"
"13311","Yucatan","Banco Campeche Caribe","Atlantic"
"13312","Yucatan","Banco Campeche Caribe","Atlantic"
"13313","Yucatan","Banco Campeche Caribe","Atlantic"
"13314","Yucatan","Banco Campeche Caribe","Atlantic"
"13315","Yucatan","Banco Campeche Caribe","Atlantic"
"13316","Yucatan","Banco Campeche Caribe","Atlantic"
"13317","Yucatan","Banco Campeche Caribe","Atlantic"
"13318","Yucatan","Banco Campeche Caribe","Atlantic"
"13319","Yucatan","Banco Campeche Caribe","Atlantic"
"13320","Yucatan","Banco Campeche Caribe","Atlantic"
"13321","Yucatan","Banco Campeche Caribe","Atlantic"
"13322","Yucatan","Banco Campeche Caribe","Atlantic"
"13323","Yucatan","Banco Campeche Caribe","Atlantic"
"13324","Yucatan","Banco Campeche Caribe","Atlantic"
"13325","Yucatan","Banco Campeche Caribe","Atlantic"
"13326","Yucatan","Banco Campeche Caribe","Atlantic"
"13327","Yucatan","Banco Campeche Caribe","Atlantic"
"13328","Yucatan","Banco Campeche Caribe","Atlantic"
"13329","Yucatan","Banco Campeche Caribe","Atlantic"
"13330","Yucatan","Banco Campeche Caribe","Atlantic"
"13331","Yucatan","Banco Campeche Caribe","Atlantic"
"13332","Yucatan","Banco Campeche Caribe","Atlantic"
"13333","Yucatan","Banco Campeche Caribe","Atlantic"
"13334","Yucatan","Banco Campeche Caribe","Atlantic"
"13335","Yucatan","Banco Campeche Caribe","Atlantic"
"13336","Yucatan","Banco Campeche Caribe","Atlantic"
"13337","Yucatan","Banco Campeche Caribe","Atlantic"
"13338","Yucatan","Banco Campeche Caribe","Atlantic"
"13339","Yucatan","Banco Campeche Caribe","Atlantic"
"13340","Yucatan","Banco Campeche Caribe","Atlantic"
"13341","Yucatan","Banco Campeche Caribe","Atlantic"
"13342","Yucatan","Banco Campeche Caribe","Atlantic"
"13343","Yucatan","Banco Campeche Caribe","Atlantic"
"13344","Yucatan","Banco Campeche Caribe","Atlantic"
"13345","Yucatan","Banco Campeche Caribe","Atlantic"
"13346","Yucatan","Banco Campeche Caribe","Atlantic"
"13347","Yucatan","Banco Campeche Caribe","Atlantic"
"13348","Yucatan","Banco Campeche Caribe","Atlantic"
"13349","Yucatan","Banco Campeche Caribe","Atlantic"
"13350","Yucatan","Banco Campeche Caribe","Atlantic"
"13351","Yucatan","Banco Campeche Caribe","Atlantic"
"13352","Yucatan","Banco Campeche Caribe","Atlantic"
"13353","Yucatan","Banco Campeche Caribe","Atlantic"
"13354","Yucatan","Banco Campeche Caribe","Atlantic"
"13355","Yucatan","Banco Campeche Caribe","Atlantic"
"13356","Yucatan","Banco Campeche Caribe","Atlantic"
"13357","Yucatan","Banco Campeche Caribe","Atlantic"
"13358","Yucatan","Banco Campeche Caribe","Atlantic"
"13359","Yucatan","Banco Campeche Caribe","Atlantic"
"13360","Yucatan","Banco Campeche Caribe","Atlantic"
"13361","Yucatan","Banco Campeche Caribe","Atlantic"
"13362","Yucatan","Banco Campeche Caribe","Atlantic"
"13363","Yucatan","Banco Campeche Caribe","Atlantic"
"13364","Yucatan","Banco Campeche Caribe","Atlantic"
"13365","Yucatan","Banco Campeche Caribe","Atlantic"
"13366","Yucatan","Banco Campeche Caribe","Atlantic"
"13367","Yucatan","Banco Campeche Caribe","Atlantic"
"13368","Yucatan","Banco Campeche Caribe","Atlantic"
"13369","Yucatan","Banco Campeche Caribe","Atlantic"
"13370","Yucatan","Banco Campeche Caribe","Atlantic"
"13371","Yucatan","Banco Campeche Caribe","Atlantic"
"13372","Yucatan","Banco Campeche Caribe","Atlantic"
"13373","Yucatan","Banco Campeche Caribe","Atlantic"
"13374","Yucatan","Banco Campeche Caribe","Atlantic"
"13375","Yucatan","Banco Campeche Caribe","Atlantic"
"13376","Yucatan","Banco Campeche Caribe","Atlantic"
"13377","Yucatan","Banco Campeche Caribe","Atlantic"
"13378","Yucatan","Banco Campeche Caribe","Atlantic"
"13379","Yucatan","Banco Campeche Caribe","Atlantic"
"13380","Yucatan","Banco Campeche Caribe","Atlantic"
"13381","Yucatan","Banco Campeche Caribe","Atlantic"
"13382","Yucatan","Banco Campeche Caribe","Atlantic"
"13383","Yucatan","Banco Campeche Caribe","Atlantic"
"13384","Yucatan","Banco Campeche Caribe","Atlantic"
"13385","Yucatan","Banco Campeche Caribe","Atlantic"
"13386","Yucatan","Banco Campeche Caribe","Atlantic"
"13387","Yucatan","Banco Campeche Caribe","Atlantic"
"13388","Yucatan","Banco Campeche Caribe","Atlantic"
"13389","Yucatan","Banco Campeche Caribe","Atlantic"
"13390","Yucatan","Banco Campeche Caribe","Atlantic"
"13391","Yucatan","Banco Campeche Caribe","Atlantic"
"13392","Yucatan","Banco Campeche Caribe","Atlantic"
"13393","Yucatan","Banco Campeche Caribe","Atlantic"
"13394","Yucatan","Banco Campeche Caribe","Atlantic"
"13395","Yucatan","Banco Campeche Caribe","Atlantic"
"13396","Yucatan","Banco Campeche Caribe","Atlantic"
"13397","Yucatan","Banco Campeche Caribe","Atlantic"
"13398","Yucatan","Banco Campeche Caribe","Atlantic"
"13399","Yucatan","Banco Campeche Caribe","Atlantic"
"13400","Yucatan","Banco Campeche Caribe","Atlantic"
"13401","Yucatan","Banco Campeche Caribe","Atlantic"
"13402","Yucatan","Banco Campeche Caribe","Atlantic"
"13403","Yucatan","Banco Campeche Caribe","Atlantic"
"13404","Yucatan","Banco Campeche Caribe","Atlantic"
"13405","Yucatan","Banco Campeche Caribe","Atlantic"
"13406","Yucatan","Banco Campeche Caribe","Atlantic"
"13407","Yucatan","Banco Campeche Caribe","Atlantic"
"13408","Yucatan","Banco Campeche Caribe","Atlantic"
"13409","Yucatan","Banco Campeche Caribe","Atlantic"
"13410","Yucatan","Banco Campeche Caribe","Atlantic"
"13411","Yucatan","Banco Campeche Caribe","Atlantic"
"13412","Yucatan","Banco Campeche Caribe","Atlantic"
"13413","Yucatan","Banco Campeche Caribe","Atlantic"
"13414","Yucatan","Banco Campeche Caribe","Atlantic"
"13415","Yucatan","Banco Campeche Caribe","Atlantic"
"13416","Yucatan","Banco Campeche Caribe","Atlantic"
"13417","Yucatan","Banco Campeche Caribe","Atlantic"
"13418","Yucatan","Banco Campeche Caribe","Atlantic"
"13419","Yucatan","Banco Campeche Caribe","Atlantic"
"13420","Yucatan","Banco Campeche Caribe","Atlantic"
"13421","Yucatan","Banco Campeche Caribe","Atlantic"
"13422","Yucatan","Banco Campeche Caribe","Atlantic"
"13423","Yucatan","Banco Campeche Caribe","Atlantic"
"13424","Yucatan","Banco Campeche Caribe","Atlantic"
"13425","Yucatan","Banco Campeche Caribe","Atlantic"
"13426","Yucatan","Banco Campeche Caribe","Atlantic"
"13427","Yucatan","Banco Campeche Caribe","Atlantic"
"13428","Yucatan","Banco Campeche Caribe","Atlantic"
"13429","Yucatan","Banco Campeche Caribe","Atlantic"
"13430","Yucatan","Banco Campeche Caribe","Atlantic"
"13431","Yucatan","Banco Campeche Caribe","Atlantic"
"13432","Yucatan","Banco Campeche Caribe","Atlantic"
"13433","Yucatan","Banco Campeche Caribe","Atlantic"
"13434","Yucatan","Banco Campeche Caribe","Atlantic"
"13435","Yucatan","Banco Campeche Caribe","Atlantic"
"13436","Yucatan","Banco Campeche Caribe","Atlantic"
"13437","Yucatan","Banco Campeche Caribe","Atlantic"
"13438","Yucatan","Banco Campeche Caribe","Atlantic"
"13439","Yucatan","Banco Campeche Caribe","Atlantic"
"13440","Yucatan","Banco Campeche Caribe","Atlantic"
"13441","Yucatan","Banco Campeche Caribe","Atlantic"
"13442","Yucatan","Banco Campeche Caribe","Atlantic"
"13443","Yucatan","Banco Campeche Caribe","Atlantic"
"13444","Yucatan","Banco Campeche Caribe","Atlantic"
"13445","Yucatan","Banco Campeche Caribe","Atlantic"
"13446","Yucatan","Banco Campeche Caribe","Atlantic"
"13447","Yucatan","Banco Campeche Caribe","Atlantic"
"13448","Yucatan","Banco Campeche Caribe","Atlantic"
"13449","Yucatan","Banco Campeche Caribe","Atlantic"
"13450","Yucatan","Banco Campeche Caribe","Atlantic"
"13451","Yucatan","Banco Campeche Caribe","Atlantic"
"13452","Yucatan","Banco Campeche Caribe","Atlantic"
"13453","Yucatan","Banco Campeche Caribe","Atlantic"
"13454","Yucatan","Banco Campeche Caribe","Atlantic"
"13455","Yucatan","Banco Campeche Caribe","Atlantic"
"13456","Yucatan","Banco Campeche Caribe","Atlantic"
"13457","Yucatan","Banco Campeche Caribe","Atlantic"
"13458","Yucatan","Banco Campeche Caribe","Atlantic"
"13459","Yucatan","Banco Campeche Caribe","Atlantic"
"13460","Yucatan","Banco Campeche Caribe","Atlantic"
